"","Date","Umpire","Home","Away","R [H]","R [A]","PC","IC","xIC","CC","xCC","CCAx","Acc","xAcc","AAx","Con","Fav [H]","totRI"
"","2017-08-19","Tony Randazzo","PIT","STL","6","4","153","14","10.8","139","142.2","-3.2","90.8","92.9","-2.1","92.2","-0.25","1.99"
"","2017-08-19","Chris Guccione","TB","SEA","6","7","173","7","15.6","166","157.4","8.6","96","91","5","94.8","-0.06","1.26"
"","2017-08-19","Tom Hallion","BAL","LAA","1","5","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND"
"","2017-08-19","Ryan Additon","HOU","OAK","3","0","150*","13*","15.7*","137*","134.3*","2.7*","91.3*","89.5*","1.8*","96.7*","-0.46*","1.36*"
"","2017-08-19","Angel Hernandez","MIN","AZ","5","0","163","15","12.5","148","150.5","-2.5","90.8","92.3","-1.5","91.4","0.3","2.36"
"","2017-08-19","Jim Reynolds","ATL","CIN","8","11","179","18","12.7","161","166.3","-5.3","89.9","92.9","-3","93.9","-1.43","3.27"
"","2017-08-19","Alfonso Marquez","NYM","MIA","8","1","156","9","13","147","143","4","94.2","91.7","2.6","98.1","0.8","1.32"
"","2017-08-19","Tripp Gibson","BOS","NYY","3","4","140","12","14.5","128","125.5","2.5","91.4","89.6","1.8","91.4","-0.87","1.71"
"","2017-08-19","Marvin Hudson","KC","CLE","0","5","161","14","14.2","147","146.8","0.2","91.3","91.2","0.2","95.7","0.52","1.5"
"","2017-08-19","Tim Timmons","TEX","CWS","17","7","193","22","16.3","171","176.7","-5.7","88.6","91.5","-2.9","94.8","1.11","3.53"
"","2017-08-19","D.J. Reyburn","COL","MIL","3","6","139","13","12.5","126","126.5","-0.5","90.6","91","-0.3","93.5","0.03","1.31"
"","2017-08-19","Marty Foster","SD","WSH","3","1","142","10","11.8","132","130.2","1.8","93","91.7","1.3","93","0.08","0.78"
"","2017-08-19","Gabe Morales","SF","PHI","9","12","175*","15*","13.3*","160*","161.7*","-1.7*","91.4*","92.4*","-1*","93.7*","0.11*","1.13*"
"","2017-08-18","Ben May","CHC","TOR","7","4","140","1","5.2","139","134.8","4.2","99.3","96.3","3","98.6","0.08","0.08"
"","2017-08-18","Mark Ripperger","BAL","LAA","9","7","127","10","9.2","117","117.8","-0.8","92.1","92.8","-0.6","92.9","0.13","1.11"
"","2017-08-18","Pat Hoberg","PIT","STL","10","11","190","8","13.3","182","176.7","5.3","95.8","93","2.8","96.3","0.37","0.97"
"","2017-08-18","Todd Tichenor","DET","LAD","5","8","153*","12*","11.2*","141*","141.8*","-0.8*","92.2*","92.7*","-0.5*","90.8*","-0.08*","1.5*"
"","2017-08-18","Carlos Torres","TB","SEA","1","7","128","6","9.7","122","118.3","3.7","95.3","92.4","2.9","94.5","0.11","1.03"
"","2017-08-18","Larry Vanover","NYM","MIA","1","3","142","17","13.5","125","128.5","-3.5","88","90.5","-2.4","89.4","0.17","2.79"
"","2017-08-18","Dan Iassogna","BOS","NYY","9","6","202","12","14","190","188","2","94.1","93.1","1","92.6","0.53","1.55"
"","2017-08-18","David Rackley","ATL","CIN","3","5","167","14","13.5","153","153.5","-0.5","91.6","91.9","-0.3","94","-0.73","1.61"
"","2017-08-18","Will Little","TEX","CWS","3","4","149","6","11.3","143","137.7","5.3","96","92.4","3.5","92.6","-0.11","0.51"
"","2017-08-18","Jerry Layne","HOU","OAK","3","1","128","10","8.4","118","119.6","-1.6","92.2","93.5","-1.3","95.3","-0.28","0.82"
"","2017-08-18","Ted Barrett","MIN","AZ","10","3","167","11","11","156","156","0","93.4","93.4","0","93.4","0.61","1.61"
"","2017-08-18","Ron Kulpa","KC","CLE","1","10","152","15","15.7","137","136.3","0.7","90.1","89.7","0.4","90.8","-0.35","1.41"
"","2017-08-18","Jim Wolf","COL","MIL","8","4","149","6","12.6","143","136.4","6.6","96","91.5","4.4","95.3","0.42","1.24"
"","2017-08-18","Mike Winters","SD","WSH","1","7","143","13","13.1","130","129.9","0.1","90.9","90.8","0.1","90.9","0.13","1.51"
"","2017-08-18","Gary Cederstrom","SF","PHI","10","2","151*","9*","12.3*","142*","138.7*","3.3*","94*","91.9*","2.2*","97.4*","-0.05*","0.79*"
"","2017-08-17","Larry Vanover","MIN","CLE","3","9","182","19","14.2","163","167.8","-4.8","89.6","92.2","-2.7","92.9","-2.51","3.25"
"","2017-08-17","Chad Fairchild","MIN","CLE","4","2","139*","8*","8.2*","131*","130.8*","0.2*","94.2*","94.1*","0.2*","94.2*","-0.37*","1.33*"
"","2017-08-17","Paul Nauert","HOU","AZ","0","4","123","15","10.6","108","112.4","-4.4","87.8","91.4","-3.5","92.7","-1.52","2.54"
"","2017-08-17","Chris Conroy","CHC","CIN","10","13","197","14","13.8","183","183.2","-0.2","92.9","93","-0.1","92.9","1.34","4.1"
"","2017-08-17","Mike Estabrook","COL","ATL","4","10","156","21","15.9","135","140.1","-5.1","86.5","89.8","-3.2","89.7","-1.34","2.56"
"","2017-08-17","Eric Cooper","TOR","TB","5","3","144","7","7.7","137","136.3","0.7","95.1","94.6","0.5","96.5","-0.47","0.67"
"","2017-08-17","Rob Drake","PIT","STL","7","11","185*","15*","15.8*","170*","169.2*","0.8*","91.9*","91.4*","0.4*","96.8*","0.61*","2.17*"
"","2017-08-17","Bill Miller","NYM","NYY","5","7","161","21","14.8","140","146.2","-6.2","87","90.8","-3.8","93.2","1.03","2.41"
"","2017-08-17","Mark Wegner","TEX","CWS","9","8","186","19","20.7","167","165.3","1.7","89.8","88.9","0.9","93.5","0.63","2.17"
"","2017-08-17","Roberto Ortiz","SD","WSH","1","2","138*","14*","12.9*","124*","125.1*","-1.1*","89.9*","90.6*","-0.8*","92.8*","-1.06*","2.16*"
"","2017-08-17","Stu Scheurwater","SF","PHI","5","4","153","21","14.5","132","138.5","-6.5","86.3","90.5","-4.3","94.1","0.27","2.05"
"","2017-08-16","Gerry Davis","WSH","LAA","2","3","145","12","9.5","133","135.5","-2.5","91.7","93.4","-1.7","95.9","0.16","0.9"
"","2017-08-16","Nick Mahrley","MIA","SF","8","1","161*","13*","8.8*","148*","152.2*","-4.2*","91.9*","94.5*","-2.6*","90.7*","-1.07*","2.03*"
"","2017-08-16","Hunter Wendelstedt","MIL","PIT","7","6","170*","13*","12.2*","157*","157.8*","-0.8*","92.4*","92.8*","-0.5*","91.2*","-1.95*","1.95*"
"","2017-08-16","James Hoye","OAK","KC","6","7","198*","24*","17.4*","174*","180.6*","-6.6*","87.9*","91.2*","-3.3*","90.4*","0.83*","4.37*"
"","2017-08-16","Adrian Johnson","SEA","BAL","7","6","146","13","11.9","133","134.1","-1.1","91.1","91.8","-0.7","91.1","-0.04","1.52"
"","2017-08-16","Nic Lentz","SD","PHI","3","0","128","9","9.6","119","118.4","0.6","93","92.5","0.4","93.8","0.73","0.97"
"","2017-08-16","Lance Barksdale","TOR","TB","3","2","161","7","13.3","154","147.7","6.3","95.7","91.8","3.9","95.7","1","1.58"
"","2017-08-16","Chris Segal","BOS","STL","5","4","180","18","15.6","162","164.4","-2.4","90","91.3","-1.3","90","-0.54","2.36"
"","2017-08-16","Chad Whitson","NYM","NYY","3","5","163","18","12.4","145","150.6","-5.6","89","92.4","-3.4","93.3","-0.92","3.24"
"","2017-08-16","Ryan Blakney","CHC","CIN","7","6","163","8","9.7","155","153.3","1.7","95.1","94.1","1","92.6","0.6","1.7"
"","2017-08-16","Sean Barber","TEX","DET","12","6","200","13","17.6","187","182.4","4.6","93.5","91.2","2.3","94","0.37","1.91"
"","2017-08-16","Dana DeMuth","HOU","AZ","9","5","179","10","13","169","166","3","94.4","92.8","1.7","93.3","0.08","1.16"
"","2017-08-16","Dan Bellino","COL","ATL","17","2","181","9","12.6","172","168.4","3.6","95","93","2","95","-0.26","0.92"
"","2017-08-16","Mike Muchlinski","LAD","CWS","5","4","140","8","8.8","132","131.2","0.8","94.3","93.7","0.6","93.6","0.26","0.74"
"","2017-08-15","Chris Guccione","AZ","HOU","4","9","188","10","13.4","178","174.6","3.4","94.7","92.9","1.8","94.1","-1.06","1.38"
"","2017-08-15","Tony Randazzo","WSH","LAA","3","1","157*","22*","14.5*","135*","142.5*","-7.5*","86*","90.8*","-4.8*","86*","0.71*","2.99*"
"","2017-08-15","Adam Hamari","NYY","NYM","5","4","141","10","8.5","131","132.5","-1.5","92.9","94","-1.1","92.2","-0.5","1.32"
"","2017-08-15","Tripp Gibson","TOR","TB","4","6","160","7","10.4","153","149.6","3.4","95.6","93.5","2.1","95.6","-1.11","1.11"
"","2017-08-15","Vic Carapazza","BOS","STL","10","4","155","8","13","147","142","5","94.8","91.6","3.2","93.5","-0.3","0.96"
"","2017-08-15","Brian Knight","MIA","SF","4","9","154","12","14.3","142","139.7","2.3","92.2","90.7","1.5","92.2","-0.38","1.02"
"","2017-08-15","Andy Fletcher","MIL","PIT","3","1","131","17","11.6","114","119.4","-5.4","87","91.1","-4.1","90.8","0.78","1.82"
"","2017-08-15","Marvin Hudson","CHC","CIN","1","2","143*","6*","9.4*","137*","133.6*","3.4*","95.8*","93.4*","2.4*","95.8*","-0.49*","1.13*"
"","2017-08-15","John Tumpane","TEX","DET","10","4","182","20","12.9","162","169.1","-7.1","89","92.9","-3.9","92.3","0.12","3.16"
"","2017-08-15","Alfonso Marquez","MIN","CLE","1","8","160","17","13.1","143","146.9","-3.9","89.4","91.8","-2.4","92.5","0.65","1.67"
"","2017-08-15","Ryan Additon","COL","ATL","3","4","150","14","12.4","136","137.6","-1.6","90.7","91.7","-1.1","94","0.3","1.94"
"","2017-08-15","Tim Timmons","OAK","KC","10","8","175","14","11.2","161","163.8","-2.8","92","93.6","-1.6","93.7","1.12","1.94"
"","2017-08-15","Gabe Morales","SEA","BAL","3","1","137","12","12.6","125","124.4","0.6","91.2","90.8","0.5","95.6","1.41","1.57"
"","2017-08-15","Sam Holbrook","SD","PHI","8","4","157","12","13.6","145","143.4","1.6","92.4","91.3","1","94.3","0.77","1.47"
"","2017-08-15","Marty Foster","LAD","CWS","6","1","147*","7*","10.3*","140*","136.7*","3.3*","95.2*","93*","2.3*","95.9*","-0.3*","1.56*"
"","2017-08-14","Tom Hallion","BOS","CLE","3","7","195","16","13.2","179","181.8","-2.8","91.8","93.2","-1.4","89.2","-1.03","2.75"
"","2017-08-14","Todd Tichenor","NYY","NYM","4","2","163*","9*","11.7*","154*","151.3*","2.7*","94.5*","92.8*","1.7*","94.5*","-0.37*","1.33*"
"","2017-08-14","Dan Iassogna","TOR","TB","2","1","137","9","9.6","128","127.4","0.6","93.4","93","0.4","94.2","0.75","1.43"
"","2017-08-14","Jim Reynolds","MIA","SF","8","3","162","12","13.3","150","148.7","1.3","92.6","91.8","0.8","95.1","1","1.8"
"","2017-08-14","Ron Kulpa","CHC","CIN","15","5","189","17","14.4","172","174.6","-2.6","91","92.4","-1.4","93.1","1.52","2.4"
"","2017-08-14","Angel Hernandez","TEX","DET","6","2","150","9","9","141","141","0","94","94","0","90.7","0.35","0.91"
"","2017-08-14","Jerry Layne","COL","ATL","3","0","120","9","12.7","111","107.3","3.7","92.5","89.4","3.1","94.2","1.06","1.34"
"","2017-08-14","Ramon De Jesus","AZ","HOU","2","0","152","13","10.7","139","141.3","-2.3","91.4","93","-1.5","91.4","0.21","1.13"
"","2017-08-14","Will Little","OAK","KC","2","6","142","6","11.4","136","130.6","5.4","95.8","92","3.8","95.1","-0.35","0.59"
"","2017-08-14","Gary Cederstrom","SEA","BAL","3","11","166","14","12.6","152","153.4","-1.4","91.6","92.4","-0.8","96.4","-0.02","1.66"
"","2017-08-14","D.J. Reyburn","SD","PHI","7","4","156","12","12.9","144","143.1","0.9","92.3","91.7","0.6","94.9","0.42","1.98"
"","2017-08-13","Ryan Blakney","WSH","SF","2","4","145","17","15.9","128","129.1","-1.1","88.3","89","-0.7","89.7","-0.59","2.87"
"","2017-08-13","Chris Conroy","WSH","SF","6","2","170","13","14","157","156","1","92.4","91.8","0.6","93.5","-0.69","1.67"
"","2017-08-13","Bruce Dreckman","TOR","PIT","7","1","179","13","12.1","166","166.9","-0.9","92.7","93.2","-0.5","90.5","1.12","1.3"
"","2017-08-13","Mark Ripperger","TB","CLE","3","4","137","7","10.9","130","126.1","3.9","94.9","92.1","2.8","94.9","0.23","0.93"
"","2017-08-13","Ben May","DET","MIN","4","6","181","14","13.1","167","167.9","-0.9","92.3","92.8","-0.5","91.2","-1.12","1.64"
"","2017-08-13","Pat Hoberg","MIA","COL","5","3","153","8","9.5","145","143.5","1.5","94.8","93.8","1","94.1","-1.07","1.35"
"","2017-08-13","Doug Eddings","PHI","NYM","2","6","171","24","14.9","147","156.1","-9.1","86","91.3","-5.3","84.8","0.05","2.83"
"","2017-08-13","Joe West","CWS","KC","6","14","215","18","18.5","197","196.5","0.5","91.6","91.4","0.2","92.6","0.75","3.53"
"","2017-08-13","David Rackley","MIL","CIN","7","4","154","20","14.1","134","139.9","-5.9","87","90.8","-3.8","93.5","0.51","2.95"
"","2017-08-13","Ted Barrett","STL","ATL","3","6","141","10","11.7","131","129.3","1.7","92.9","91.7","1.2","92.2","0.04","1.1"
"","2017-08-13","Stu Scheurwater","TEX","HOU","1","2","144","16","15.6","128","128.4","-0.4","88.9","89.2","-0.3","89.6","-0.46","1.48"
"","2017-08-13","Jim Wolf","OAK","BAL","9","3","133","13","13.3","120","119.7","0.3","90.2","90","0.2","90.2","2.07","2.85"
"","2017-08-13","Mike Winters","AZ","CHC","2","7","174","11","10.7","163","163.3","-0.3","93.7","93.9","-0.2","94.3","0.26","1.04"
"","2017-08-13","Paul Nauert","LAD","SD","6","4","123","8","6","115","117","-2","93.5","95.2","-1.7","92.7","0.52","0.58"
"","2017-08-13","Chris Segal","SEA","LAA","2","4","146","12","9.8","134","136.2","-2.2","91.8","93.3","-1.5","92.5","-0.55","1.25"
"","2017-08-13","Laz Diaz","NYY","BOS","2","3","200","11","12","189","188","1","94.5","94","0.5","94.5","-0.26","1.3"
"","2017-08-12","Jordan Baker","TOR","PIT","7","2","141","13","12.4","128","128.6","-0.6","90.8","91.2","-0.4","91.5","-0.51","1.65"
"","2017-08-12","Manny Gonzalez","NYY","BOS","5","10","165","10","10.5","155","154.5","0.5","93.9","93.7","0.3","94.5","-0.28","1.06"
"","2017-08-12","Phil Cuzzi","TB","CLE","0","3","152*","6*","12.4*","146*","139.6*","6.4*","96.1*","91.9*","4.2*","92.8*","0.48*","0.54*"
"","2017-08-12","Brian O'Nora","DET","MIN","12","11","172","8","11.9","164","160.1","3.9","95.3","93.1","2.2","93.6","0.52","1.08"
"","2017-08-12","Chris Guccione","WSH","SF","3","1","159","8","15.1","151","143.9","7.1","95","90.5","4.5","92.5","-0.87","1.37"
"","2017-08-12","Cory Blaser","PHI","NYM","3","1","143*","11*","12.3*","132*","130.7*","1.3*","92.3*","91.4*","0.9*","95.1*","0.18*","1.2*"
"","2017-08-12","Alan Porter","CWS","KC","4","5","144*","12*","12*","132*","132*","0*","91.7*","91.7*","0*","90.3*","0.46*","1.66*"
"","2017-08-12","Andy Fletcher","MIA","COL","4","3","158","9","10.7","149","147.3","1.7","94.3","93.3","1","94.9","-0.4","1.08"
"","2017-08-12","Chad Fairchild","MIL","CIN","6","5","195","20","13.8","175","181.2","-6.2","89.7","92.9","-3.2","93.8","-0.33","2.27"
"","2017-08-12","Sean Barber","STL","ATL","6","5","158","7","14.1","151","143.9","7.1","95.6","91.1","4.5","94.3","-0.48","0.96"
"","2017-08-12","Lance Barksdale","TEX","HOU","8","3","158","14","13.1","144","144.9","-0.9","91.1","91.7","-0.6","94.3","-0.91","2.41"
"","2017-08-12","Mark Wegner","AZ","CHC","6","2","150*","13*","13.4*","137*","136.6*","0.4*","91.3*","91.1*","0.3*","94.7*","-0.22*","1.68*"
"","2017-08-12","Nic Lentz","OAK","BAL","5","12","174","17","17.1","157","156.9","0.1","90.2","90.2","0","94.3","0.54","1.48"
"","2017-08-12","Dana DeMuth","LAD","SD","6","3","183","18","14.3","165","168.7","-3.7","90.2","92.2","-2","94","0.39","3.27"
"","2017-08-12","James Hoye","SEA","LAA","3","6","154*","9*","12.5*","145*","141.5*","3.5*","94.2*","91.9*","2.3*","94.8*","0.24*","0.86*"
"","2017-08-11","Roberto Ortiz","PHI","NYM","6","7","165","12","14.6","153","150.4","2.6","92.7","91.1","1.6","94.5","0.77","2.33"
"","2017-08-11","Fieldin Culbreth","NYY","BOS","5","4","190","13","12.5","177","177.5","-0.5","93.2","93.4","-0.3","94.7","1.01","1.95"
"","2017-08-11","Mike Everitt","TOR","PIT","2","4","130","9","8.3","121","121.7","-0.7","93.1","93.6","-0.5","92.3","-0.67","1.19"
"","2017-08-11","Vic Carapazza","TB","CLE","0","5","137","5","9","132","128","4","96.4","93.5","2.9","94.2","0.12","0.5"
"","2017-08-11","Quinn Wolcott","DET","MIN","4","9","163","4","9.8","159","153.2","5.8","97.5","94","3.5","95.7","0.03","0.35"
"","2017-08-11","Gerry Davis","MIA","COL","6","3","172","14","13.2","158","158.8","-0.8","91.9","92.3","-0.4","94.8","1.44","2.72"
"","2017-08-11","Bill Welke","TEX","HOU","6","4","146*","13*","13.5*","133*","132.5*","0.5*","91.1*","90.8*","0.3*","89*","0.69*","2.01*"
"","2017-08-11","Hunter Wendelstedt","CWS","KC","6","3","128","13","8.5","115","119.5","-4.5","89.8","93.3","-3.5","94.5","0.22","1.18"
"","2017-08-11","Larry Vanover","MIL","CIN","10","11","200","12","12.5","188","187.5","0.5","94","93.8","0.2","94","-0.58","1.62"
"","2017-08-11","John Tumpane","STL","ATL","8","5","170","9","11.6","161","158.4","2.6","94.7","93.2","1.5","97.6","-0.09","0.83"
"","2017-08-11","Mike Muchlinski","AZ","CHC","3","8","173","11","13.9","162","159.1","2.9","93.6","91.9","1.7","94.2","-0.12","1.92"
"","2017-08-11","Sam Holbrook","OAK","BAL","5","4","144","14","11.8","130","132.2","-2.2","90.3","91.8","-1.6","94.4","0.37","2.39"
"","2017-08-11","Carlos Torres","LAD","SD","3","4","158","15","15.5","143","142.5","0.5","90.5","90.2","0.3","95.6","-0.75","2.21"
"","2017-08-11","Jeff Kellogg","SEA","LAA","5","6","145","8","14.4","137","130.6","6.4","94.5","90.1","4.4","97.2","0.37","0.87"
"","2017-08-10","Chad Whitson","CIN","SD","10","3","159","6","8","153","151","2","96.2","95","1.3","95","-0.11","0.57"
"","2017-08-10","Laz Diaz","DET","PIT","5","7","148*","12*","9.2*","136*","138.8*","-2.8*","91.9*","93.8*","-1.9*","94.6*","-0.83*","1.27*"
"","2017-08-10","Jeff Nelson","PHI","NYM","0","10","157","15","12.7","142","144.3","-2.3","90.4","91.9","-1.5","91.7","-0.35","1.71"
"","2017-08-10","CB Bucknor","WSH","MIA","3","2","138","10","11.9","128","126.1","1.9","92.8","91.4","1.4","94.2","0.45","1.13"
"","2017-08-10","Jerry Meals","TOR","NYY","4","0","165","18","16.2","147","148.8","-1.8","89.1","90.2","-1.1","92.1","1.47","2.21"
"","2017-08-10","Greg Gibson","TB","CLE","4","1","134","13","13.9","121","120.1","0.9","90.3","89.6","0.7","94.8","0.47","1.33"
"","2017-08-10","Marty Foster","STL","KC","8","6","168","21","16.4","147","151.6","-4.6","87.5","90.2","-2.7","89.9","-0.28","2.48"
"","2017-08-10","Angel Hernandez","CWS","HOU","3","2","148","10","12.8","138","135.2","2.8","93.2","91.3","1.9","93.2","0.17","1.07"
"","2017-08-10","Tripp Gibson","MIL","MIN","2","7","151","16","15","135","136","-1","89.4","90.1","-0.7","91.4","-0.67","2.09"
"","2017-08-10","Rob Drake","AZ","LAD","6","8","196","22","16.7","174","179.3","-5.3","88.8","91.5","-2.7","91.3","-0.7","3.1"
"","2017-08-10","D.J. Reyburn","OAK","BAL","2","7","174","24","12.1","150","161.9","-11.9","86.2","93.1","-6.9","89.7","-1.76","4.2"
"","2017-08-10","Will Little","SEA","LAA","3","6","164","8","12.1","156","151.9","4.1","95.1","92.6","2.5","95.7","-0.42","1.12"
"","2017-08-09","Doug Eddings","CLE","COL","2","3","191","11","14.8","180","176.2","3.8","94.2","92.3","2","92.1","0.1","1.28"
"","2017-08-09","Mark Ripperger","NYM","TEX","1","5","161","19","17.1","142","143.9","-1.9","88.2","89.4","-1.2","90.1","-0.29","4.89"
"","2017-08-09","Scott Barry","OAK","SEA","3","6","142","5","9.5","137","132.5","4.5","96.5","93.3","3.1","94.4","-0.16","0.58"
"","2017-08-09","Ramon De Jesus","LAA","BAL","5","1","143*","19*","13.1*","124*","129.9*","-5.9*","86.7*","90.8*","-4.1*","90.2*","0.93*","2.45*"
"","2017-08-09","Jim Wolf","SF","CHC","3","1","118*","6*","6.7*","112*","111.3*","0.7*","94.9*","94.3*","0.6*","94.9*","-0.08*","0.7*"
"","2017-08-09","Ryan Additon","WSH","MIA","10","1","150","12","12.4","138","137.6","0.4","92","91.8","0.2","93.3","-0.19","1.33"
"","2017-08-09","Mark Carlson","TOR","NYY","5","11","185","15","12.3","170","172.7","-2.7","91.9","93.3","-1.4","92.4","-0.16","2.06"
"","2017-08-09","David Rackley","DET","PIT","10","0","137","13","12.1","124","124.9","-0.9","90.5","91.2","-0.6","89.1","-0.22","1.32"
"","2017-08-09","Bruce Dreckman","CIN","SD","8","3","152","19","14.8","133","137.2","-4.2","87.5","90.2","-2.7","90.1","0.43","2.43"
"","2017-08-09","Tony Randazzo","TB","BOS","2","8","139","15","9.8","124","129.2","-5.2","89.2","93","-3.8","95.7","0.17","2.05"
"","2017-08-09","Chris Segal","ATL","PHI","2","3","122*","10*","7.7*","112*","114.3*","-2.3*","91.8*","93.7*","-1.9*","96.7*","0.19*","0.79*"
"","2017-08-09","Ted Barrett","CWS","HOU","7","1","129","11","8.7","118","120.3","-2.3","91.5","93.2","-1.8","89.9","0","1.14"
"","2017-08-09","Stu Scheurwater","MIL","MIN","0","4","160","11","11.7","149","148.3","0.7","93.1","92.7","0.4","96.9","-0.29","1.01"
"","2017-08-09","Mike Winters","STL","KC","8","5","162","9","9.3","153","152.7","0.3","94.4","94.2","0.2","95.1","-0.29","0.73"
"","2017-08-09","Alfonso Marquez","AZ","LAD","2","3","137*","8*","8.7*","129*","128.3*","0.7*","94.2*","93.7*","0.5*","95.6*","-0.31*","1.17*"
"","2017-08-08","Chad Fairchild","PIT","DET","6","3","130","11","12","119","118","1","91.5","90.7","0.8","96.2","0.48","2.18"
"","2017-08-08","Manny Gonzalez","WSH","MIA","3","7","149","11","12.2","138","136.8","1.2","92.6","91.8","0.8","89.9","0.48","1.18"
"","2017-08-08","Chris Conroy","TOR","NYY","4","2","158","12","14.4","146","143.6","2.4","92.4","90.9","1.5","92.4","0.1","0.96"
"","2017-08-08","Cory Blaser","CLE","COL","4","1","138","14","12.5","124","125.5","-1.5","89.9","90.9","-1.1","93.5","0.53","1.31"
"","2017-08-08","Jordan Baker","CIN","SD","3","7","151","12","12.2","139","138.8","0.2","92.1","91.9","0.1","94.7","-1.45","2.31"
"","2017-08-08","Pat Hoberg","TB","BOS","0","2","150","6","9.9","144","140.1","3.9","96","93.4","2.6","95.3","-0.41","0.51"
"","2017-08-08","Phil Cuzzi","NYM","TEX","5","4","155","8","10.5","147","144.5","2.5","94.8","93.2","1.6","92.9","-0.04","0.56"
"","2017-08-08","James Hoye","ATL","PHI","2","5","138","13","10.5","125","127.5","-2.5","90.6","92.4","-1.8","96.4","0.52","1.32"
"","2017-08-08","Sean Barber","CWS","HOU","8","5","184","20","14.1","164","169.9","-5.9","89.1","92.3","-3.2","94.6","-0.72","2.94"
"","2017-08-08","Lance Barksdale","MIN","MIL","11","4","158","13","13.2","145","144.8","0.2","91.8","91.7","0.1","91.8","0.4","1.74"
"","2017-08-08","Ryan Blakney","KC","STL","3","10","174","16","18.9","158","155.1","2.9","90.8","89.1","1.7","92","-0.51","2.51"
"","2017-08-08","Alan Porter","AZ","LAD","6","3","147","13","11","134","136","-2","91.2","92.5","-1.4","94.6","-1.23","1.93"
"","2017-08-08","Ben May","OAK","SEA","6","7","162*","10*","13.8*","152*","148.2*","3.8*","93.8*","91.5*","2.4*","95.1*","-0.21*","1.65*"
"","2017-08-08","Paul Nauert","LAA","BAL","3","2","120","6","8.2","114","111.8","2.2","95","93.1","1.9","95.8","0.1","0.36"
"","2017-08-08","Nic Lentz","SF","CHC","6","3","146*","10*","9.5*","136*","136.5*","-0.5*","93.2*","93.5*","-0.3*","93.2*","0.3*","0.96*"
"","2017-08-07","Larry Vanover","PIT","DET","3","0","137","20","12","117","125","-8","85.4","91.2","-5.8","86.9","0.04","2.44"
"","2017-08-07","Fieldin Culbreth","WSH","MIA","3","2","131","7","11.6","124","119.4","4.6","94.7","91.1","3.5","96.2","-0.81","1.55"
"","2017-08-07","Mike Everitt","CIN","SD","11","3","176","10","12.3","166","163.7","2.3","94.3","93","1.3","94.9","-1.5","1.5"
"","2017-08-07","Bill Welke","MIN","MIL","5","4","153","24","17.5","129","135.5","-6.5","84.3","88.6","-4.3","90.2","0.64","3.1"
"","2017-08-07","Mike Muchlinski","KC","STL","3","11","124*","9*","12.3*","115*","111.7*","3.3*","92.7*","90.1*","2.6*","89.5*","0.11*","1.11*"
"","2017-08-07","Dana DeMuth","LAA","BAL","2","6","131","19","16.7","112","114.3","-2.3","85.5","87.2","-1.7","89.3","0.17","1.71"
"","2017-08-07","Sam Holbrook","SF","CHC","3","5","143","13","10.3","130","132.7","-2.7","90.9","92.8","-1.9","93.7","0.06","1.6"
"","2017-08-06","Ryan Additon","CIN","STL","4","13","166","15","15.9","151","150.1","0.9","91","90.4","0.5","94.6","-1.42","2.12"
"","2017-08-06","John Tumpane","CLE","NYY","1","8","146","10","13.1","136","132.9","3.1","93.2","91","2.1","91.8","0.81","1.33"
"","2017-08-06","Adrian Johnson","TB","MIL","2","1","122*","10*","11.7*","112*","110.3*","1.7*","91.8*","90.4*","1.4*","91.8*","0.03*","1.05*"
"","2017-08-06","Roberto Ortiz","BAL","DET","12","3","180","15","12.9","165","167.1","-2.1","91.7","92.8","-1.2","91.1","-0.62","2.04"
"","2017-08-06","Tripp Gibson","PIT","SD","5","4","173*","7*","13.5*","166*","159.5*","6.5*","96*","92.2*","3.8*","93.1*","-0.5*","1.16*"
"","2017-08-06","Dan Bellino","BOS","CWS","6","3","137","10","8.3","127","128.7","-1.7","92.7","94","-1.3","94.2","0.45","1.55"
"","2017-08-06","Bill Miller","ATL","MIA","1","4","117","9","11.7","108","105.3","2.7","92.3","90","2.3","92.3","-0.16","0.84"
"","2017-08-06","Rob Drake","HOU","TOR","7","6","160","19","13.5","141","146.5","-5.5","88.1","91.6","-3.4","91.2","-0.55","2.31"
"","2017-08-06","Marty Foster","MIN","TEX","6","5","155","12","13.2","143","141.8","1.2","92.3","91.5","0.8","94.2","0.39","1.51"
"","2017-08-06","David Rackley","KC","SEA","7","8","157","11","11.4","146","145.6","0.4","93","92.7","0.2","94.9","0","1.1"
"","2017-08-06","Laz Diaz","KC","SEA","9","1","127","7","12","120","115","5","94.5","90.6","3.9","96.9","-1.35","1.35"
"","2017-08-06","Vic Carapazza","CHC","WSH","4","9","146","9","10.1","137","135.9","1.1","93.8","93.1","0.8","88.4","0.53","1.09"
"","2017-08-06","Carlos Torres","COL","PHI","2","3","141","13","12.3","128","128.7","-0.7","90.8","91.3","-0.5","90.1","-0.61","1.47"
"","2017-08-06","Ron Kulpa","LAA","OAK","10","11","210","13","20.2","197","189.8","7.2","93.8","90.4","3.4","91.9","-0.92","2.94"
"","2017-08-06","Brian O'Nora","SF","AZ","6","3","161","12","7.6","149","153.4","-4.4","92.5","95.3","-2.7","94.4","-0.69","2.13"
