"","Date","Umpire","Home","Away","R [H]","R [A]","PC","IC","xIC","CC","xCC","CCAx","Acc","xAcc","AAx","Con","Fav [H]","totRI"
"","2018-08-18","Marvin Hudson","SEA","LAD","5","4","182","6","14.2","176","167.8","8.2","96.7","92.2","4.5","95.1","0.62","0.7"
"","2018-08-17","Jeremie Rehak","PHI","NYM","4","2","154","8","10.7","146","143.3","2.7","94.8","93.1","1.7","94.2","0.72","1.36"
"","2018-08-17","Carlos Torres","PIT","CHC","0","1","123","5","7","118","116","2","95.9","94.3","1.7","98.4","0.07","0.45"
"","2018-08-17","Ben May","WSH","MIA","8","2","152","8","10.7","144","141.3","2.7","94.7","93","1.8","92.1","1.37","2.43"
"","2018-08-17","Larry Vanover","NYY","TOR","7","5","131","17","13.3","114","117.7","-3.7","87","89.9","-2.8","88.5","1.17","1.77"
"","2018-08-17","Greg Gibson","CLE","BAL","2","1","152*","7*","10.9*","145*","141.1*","3.9*","95.4*","92.8*","2.6*","94.1*","0.34*","1.6*"
"","2018-08-17","Ryan Blakney","CIN","SF","2","1","147*","10*","8.2*","137*","138.8*","-1.8*","93.2*","94.4*","-1.2*","93.9*","-0.24*","0.74*"
"","2018-08-17","Chad Whitson","BOS","TB","7","3","149","9","9.3","140","139.7","0.3","94","93.7","0.2","93.3","-0.04","0.9"
"","2018-08-17","Brian Knight","ATL","COL","5","11","173*","21*","16.1*","152*","156.9*","-4.9*","87.9*","90.7*","-2.8*","90.2*","0.31*","3.07*"
"","2018-08-17","CB Bucknor","TEX","LAA","6","4","140","6","8.4","134","131.6","2.4","95.7","94","1.7","95.7","-0.18","0.48"
"","2018-08-17","Laz Diaz","MIN","DET","5","4","127","13","9.3","114","117.7","-3.7","89.8","92.7","-2.9","93.7","-0.39","1.99"
"","2018-08-17","Mark Carlson","CWS","KC","9","3","147","13","9.5","134","137.5","-3.5","91.2","93.5","-2.4","93.2","0.37","1.07"
"","2018-08-17","Gary Cederstrom","STL","MIL","5","2","167","14","14.6","153","152.4","0.6","91.6","91.3","0.3","89.8","-0.28","1.46"
"","2018-08-17","Alfonso Marquez","OAK","HOU","4","3","190*","7*","10.4*","183*","179.6*","3.4*","96.3*","94.5*","1.8*","95.8*","-0.08*","0.72*"
"","2018-08-17","James Hoye","SD","AZ","4","9","214","9","14.4","205","199.6","5.4","95.8","93.3","2.5","93.5","-0.39","1.27"
"","2018-08-17","Mike Estabrook","SEA","LAD","1","11","160","19","9.1","141","150.9","-9.9","88.1","94.3","-6.2","93.1","0.38","2.12"
"","2018-08-16","Jerry Layne","NYY","TB","1","3","147","3","10.9","144","136.1","7.9","98","92.6","5.3","97.3","0.07","0.23"
"","2018-08-16","Marty Foster","PHI","NYM","4","24","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND"
"","2018-08-16","Mark Ripperger","PHI","NYM","9","6","145","9","10.4","136","134.6","1.4","93.8","92.9","0.9","93.8","1.6","1.6"
"","2018-08-16","Scott Barry","PIT","CHC","0","1","135","8","8.5","127","126.5","0.5","94.1","93.7","0.3","94.8","-0.21","1.33"
"","2018-08-16","Adrian Johnson","STL","WSH","4","5","178","21","16.2","157","161.8","-4.8","88.2","90.9","-2.7","91.6","0.02","2"
"","2018-08-16","Pat Hoberg","ATL","COL","3","5","128*","8*","9.3*","120*","118.7*","1.3*","93.8*","92.7*","1*","93*","-0.67*","1.23*"
"","2018-08-16","Vic Carapazza","TEX","LAA","8","6","154","10","12","144","142","2","93.5","92.2","1.3","93.5","0.45","1.77"
"","2018-08-16","Manny Gonzalez","MIN","DET","15","8","198","7","13.9","191","184.1","6.9","96.5","93","3.5","93.9","0.55","1.23"
"","2018-08-16","Bruce Dreckman","KC","TOR","6","2","139","7","7.9","132","131.1","0.9","95","94.3","0.6","94.2","-0.79","0.95"
"","2018-08-16","Sean Barber","SD","AZ","1","5","189","15","15.3","174","173.7","0.3","92.1","91.9","0.2","89.4","-0.77","2.27"
"","2018-08-15","Doug Eddings","MIN","PIT","6","4","168","14","9.5","154","158.5","-4.5","91.7","94.3","-2.7","92.9","0.01","2.23"
"","2018-08-15","Jansen Visconti","DET","CWS","5","6","127","15","11.4","112","115.6","-3.6","88.2","91.1","-2.9","90.6","0.95","2.29"
"","2018-08-15","Tom Hallion","CHC","MIL","8","4","142","9","9.5","133","132.5","0.5","93.7","93.3","0.3","94.4","-0.83","1.17"
"","2018-08-15","Quinn Wolcott","OAK","SEA","0","2","153*","12*","16.8*","141*","136.2*","4.8*","92.2*","89*","3.2*","89.5*","0.06*","0.88*"
"","2018-08-15","John Libka","BAL","NYM","5","16","168","5","9.1","163","158.9","4.1","97","94.6","2.5","96.4","-0.37","0.65"
"","2018-08-15","Kerwin Danley","PHI","BOS","7","4","157","11","10.8","146","146.2","-0.2","93","93.1","-0.1","93.6","-0.18","1.38"
"","2018-08-15","Jordan Baker","NYY","TB","1","6","174","14","12.3","160","161.7","-1.7","92","92.9","-1","92","0.46","1.44"
"","2018-08-15","Jim Reynolds","CIN","CLE","3","4","179","11","9.8","168","169.2","-1.2","93.9","94.5","-0.7","93.9","-1.72","2.1"
"","2018-08-15","Chad Fairchild","ATL","MIA","5","2","130*","11*","9.8*","119*","120.2*","-1.2*","91.5*","92.5*","-0.9*","90.8*","0.14*","1.1*"
"","2018-08-15","Chris Conroy","HOU","COL","12","1","136","9","8.8","127","127.2","-0.2","93.4","93.5","-0.1","91.9","0.56","0.82"
"","2018-08-15","D.J. Reyburn","STL","WSH","4","2","143","9","8.8","134","134.2","-0.2","93.7","93.9","-0.1","95.1","0.2","1.08"
"","2018-08-15","Chris Segal","KC","TOR","5","6","139","17","12","122","127","-5","87.8","91.4","-3.6","92.1","0.28","2.12"
"","2018-08-15","Ramon De Jesus","SD","LAA","2","3","140","10","12","130","128","2","92.9","91.4","1.4","92.9","0.63","1.95"
"","2018-08-15","Stu Scheurwater","LAD","SF","4","3","198","19","17.5","179","180.5","-1.5","90.4","91.2","-0.8","89.9","1.1","2.56"
"","2018-08-14","Phil Cuzzi","CHC","MIL","0","7","154","9","12.9","145","141.1","3.9","94.2","91.6","2.6","92.9","-0.83","1.51"
"","2018-08-14","Jeff Nelson","BAL","NYM","6","3","157","9","12.3","148","144.7","3.3","94.3","92.2","2.1","93","0.93","1.63"
"","2018-08-14","Will Little","PHI","BOS","1","2","133","13","11.2","120","121.8","-1.8","90.2","91.6","-1.3","92.5","0.04","1.14"
"","2018-08-14","Nic Lentz","NYY","TB","4","1","149","11","10.2","138","138.8","-0.8","92.6","93.1","-0.5","94.6","-0.07","1.37"
"","2018-08-14","John Tumpane","CIN","CLE","1","8","150","11","10.8","139","139.2","-0.2","92.7","92.8","-0.1","92.7","0.21","1.03"
"","2018-08-14","Hunter Wendelstedt","DET","CWS","3","6","139","7","9.8","132","129.2","2.8","95","93","2","95.7","-0.42","0.94"
"","2018-08-14","Paul Nauert","ATL","MIA","10","6","148*","8*","8.4*","140*","139.6*","0.4*","94.6*","94.4*","0.2*","95.9*","-0.13*","0.67*"
"","2018-08-14","Gerry Davis","TEX","AZ","4","6","167","16","10.8","151","156.2","-5.2","90.4","93.5","-3.1","92.2","-0.64","1.48"
"","2018-08-14","Fieldin Culbreth","HOU","COL","1","5","161*","12*","12.1*","149*","148.9*","0.1*","92.5*","92.5*","0.1*","90.7*","-0.03*","1.29*"
"","2018-08-14","Joe West","MIN","PIT","5","2","140*","17*","13.1*","123*","126.9*","-3.9*","87.9*","90.6*","-2.8*","91.4*","1.19*","3.47*"
"","2018-08-14","Tripp Gibson","STL","WSH","6","4","178","17","12.9","161","165.1","-4.1","90.4","92.8","-2.3","92.1","0.53","1.85"
"","2018-08-14","Marvin Hudson","KC","TOR","5","6","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND"
"","2018-08-14","James Hoye","OAK","SEA","3","2","105","5","5","100","100","0","95.2","95.2","0","92.4","0","0.5"
"","2018-08-14","Sam Holbrook","SD","LAA","3","7","181","15","14.8","166","166.2","-0.2","91.7","91.8","-0.1","91.7","-0.26","1.38"
"","2018-08-14","Eric Cooper","LAD","SF","1","2","162","14","12.8","148","149.2","-1.2","91.4","92.1","-0.8","95.7","0.3","2.04"
"","2018-08-13","Scott Barry","ATL","MIA","9","1","145","12","8.4","133","136.6","-3.6","91.7","94.2","-2.5","93.1","0.43","1.25"
"","2018-08-13","Carlos Torres","ATL","MIA","6","1","165","11","11.2","154","153.8","0.2","93.3","93.2","0.1","93.9","0.11","0.85"
"","2018-08-13","Andy Fletcher","NYY","NYM","5","8","171","14","10.2","157","160.8","-3.8","91.8","94","-2.2","93","0","1.6"
"","2018-08-13","Mark Wegner","CIN","CLE","3","10","176","11","11.2","165","164.8","0.2","93.8","93.6","0.1","92","-0.67","1.89"
"","2018-08-13","Chris Guccione","DET","CWS","9","5","164","15","14.1","149","149.9","-0.9","90.9","91.4","-0.5","95.7","0.8","2.08"
"","2018-08-13","Brian Knight","TEX","AZ","5","3","141","19","10","122","131","-9","86.5","92.9","-6.4","88.7","-1.23","2.41"
"","2018-08-13","Mark Carlson","STL","WSH","7","6","150","9","11.4","141","138.6","2.4","94","92.4","1.6","94","-0.02","0.6"
"","2018-08-13","Mike Estabrook","KC","TOR","3","1","165","7","8.4","158","156.6","1.4","95.8","94.9","0.8","95.2","0.54","1.52"
"","2018-08-13","Gary Cederstrom","OAK","SEA","7","6","152","8","7.7","144","144.3","-0.3","94.7","94.9","-0.2","94.7","0.42","1.12"
"","2018-08-13","Jim Wolf","SD","LAA","3","6","128","7","10.2","121","117.8","3.2","94.5","92","2.5","93","0.3","0.76"
"","2018-08-13","Cory Blaser","LAD","SF","2","5","149","13","11.6","136","137.4","-1.4","91.3","92.2","-0.9","89.3","0.79","1.01"
"","2018-08-12","Adrian Johnson","BAL","BOS","1","4","175","12","12.5","163","162.5","0.5","93.1","92.9","0.3","90.9","-0.93","2.03"
"","2018-08-12","Lance Barksdale","NYY","TEX","7","2","145","8","10.9","137","134.1","2.9","94.5","92.5","2","93.8","0.49","1.07"
"","2018-08-12","Ryan Additon","TOR","TB","2","1","120","9","9.1","111","110.9","0.1","92.5","92.4","0.1","91.7","0.37","1.03"
"","2018-08-12","Greg Gibson","CIN","AZ","2","9","141","8","8.4","133","132.6","0.4","94.3","94.1","0.3","92.9","-0.08","0.98"
"","2018-08-12","Chad Fairchild","DET","MIN","4","2","121","9","8.1","112","112.9","-0.9","92.6","93.3","-0.7","95","-0.21","0.75"
"","2018-08-12","Ramon De Jesus","MIA","NYM","3","4","144*","10*","11*","134*","133*","1*","93.1*","92.3*","0.7*","93.1*","0.24*","0.7*"
"","2018-08-12","Chad Whitson","ATL","MIL","8","7","146","8","9.1","138","136.9","1.1","94.5","93.7","0.8","93.2","-0.04","0.8"
"","2018-08-12","Mark Ripperger","HOU","SEA","3","4","139*","4*","7.3*","135*","131.7*","3.3*","97.1*","94.7*","2.4*","96.4*","-0.44*","0.66*"
"","2018-08-12","Tom Woodring","CWS","CLE","7","9","185*","12*","15.7*","173*","169.3*","3.7*","93.5*","91.5*","2*","94.1*","-0.11*","1.35*"
"","2018-08-12","Adam Hamari","KC","STL","2","8","164","20","15.8","144","148.2","-4.2","87.8","90.4","-2.6","91.5","-1.22","2.9"
"","2018-08-12","Sean Barber","COL","LAD","4","3","135","6","8.3","129","126.7","2.3","95.6","93.9","1.7","94.8","0.07","0.41"
"","2018-08-12","Tim Timmons","SD","PHI","9","3","173","12","11.4","161","161.6","-0.6","93.1","93.4","-0.4","95.4","1.78","2.3"
"","2018-08-12","CB Bucknor","SF","PIT","4","3","129*","11*","8.1*","118*","120.9*","-2.9*","91.5*","93.7*","-2.2*","93.8*","-0.02*","1.82*"
"","2018-08-12","Stu Scheurwater","LAA","OAK","7","8","181","14","12.3","167","168.7","-1.7","92.3","93.2","-0.9","93.9","0.16","1.28"
"","2018-08-12","Alan Porter","CHC","WSH","4","3","134","9","10","125","124","1","93.3","92.5","0.7","94","0.76","1.24"
"","2018-08-11","Tripp Gibson","BAL","BOS","0","5","138","11","11","127","127","0","92","92","0","93.5","-0.87","1.11"
"","2018-08-11","Hunter Wendelstedt","BAL","BOS","4","6","210","19","16.8","191","193.2","-2.2","91","92","-1","90.5","0.23","3.17"
"","2018-08-11","Ben May","NYY","TEX","5","3","175","11","11.9","164","163.1","0.9","93.7","93.2","0.5","95.4","0.98","2.2"
"","2018-08-11","Nick Mahrley","CHC","WSH","4","9","181","12","15.3","169","165.7","3.3","93.4","91.6","1.8","93.9","0.28","1.54"
"","2018-08-11","Tony Randazzo","TOR","TB","1","3","146","19","13.1","127","132.9","-5.9","87","91","-4.1","95.2","1.17","2.79"
"","2018-08-11","Bruce Dreckman","DET","MIN","3","4","174","15","17.7","159","156.3","2.7","91.4","89.8","1.5","91.4","-0.21","1.61"
"","2018-08-11","Jerry Layne","CIN","AZ","6","3","146*","5*","9.2*","141*","136.8*","4.2*","96.6*","93.7*","2.8*","95.2*","0.25*","0.47*"
"","2018-08-11","Joe West","HOU","SEA","2","3","148","15","10","133","138","-5","89.9","93.2","-3.4","91.9","-0.46","1.46"
"","2018-08-11","Paul Nauert","CWS","CLE","1","3","155","5","8.4","150","146.6","3.4","96.8","94.6","2.2","96.1","0.05","0.41"
"","2018-08-11","Ed Hickox","MIA","NYM","4","3","181","20","14.7","161","166.3","-5.3","89","91.9","-3","92.3","-1.18","3.64"
"","2018-08-11","Jim Reynolds","ATL","MIL","2","4","128","10","12.2","118","115.8","2.2","92.2","90.5","1.7","96.9","0.39","0.81"
"","2018-08-11","Ryan Blakney","KC","STL","3","8","163","5","10.8","158","152.2","5.8","96.9","93.4","3.6","98.2","-0.46","0.68"
"","2018-08-11","Quinn Wolcott","COL","LAD","3","2","162","17","12","145","150","-5","89.5","92.6","-3.1","92","-0.13","1.63"
"","2018-08-11","Jansen Visconti","SD","PHI","1","5","174","9","11.7","165","162.3","2.7","94.8","93.3","1.6","93.1","0.31","0.93"
"","2018-08-11","Shane Livensparger","SF","PIT","0","4","129","10","10.4","119","118.6","0.4","92.2","91.9","0.3","93.8","0.74","0.94"
"","2018-08-11","Eric Cooper","LAA","OAK","0","7","139","6","7.8","133","131.2","1.8","95.7","94.4","1.3","98.6","-0.23","0.37"
"","2018-08-10","Bill Miller","CHC","WSH","3","2","143","4","7.5","139","135.5","3.5","97.2","94.8","2.4","96.5","0.22","0.32"
"","2018-08-10","Marvin Hudson","BAL","BOS","12","19","201","17","15.3","184","185.7","-1.7","91.5","92.4","-0.9","93.5","0.38","2.94"
"","2018-08-10","Kerwin Danley","NYY","TEX","7","12","171","10","9.3","161","161.7","-0.7","94.2","94.6","-0.4","94.7","0.94","1.28"
"","2018-08-10","Lance Barrett","TOR","TB","0","7","114","14","7.5","100","106.5","-6.5","87.7","93.4","-5.7","92.1","0.68","1.76"
"","2018-08-10","Jordan Baker","CIN","AZ","3","0","108","9","9.2","99","98.8","0.2","91.7","91.5","0.1","92.6","-0.01","0.93"
"","2018-08-10","Angel Hernandez","DET","MIN","5","3","135","9","9.9","126","125.1","0.9","93.3","92.7","0.7","93.3","0.45","0.69"
"","2018-08-10","Jerry Meals","MIA","NYM","2","6","145*","12*","8.4*","133*","136.6*","-3.6*","91.7*","94.2*","-2.5*","94.5*","0.22*","1.32*"
"","2018-08-10","John Tumpane","ATL","MIL","10","1","148","8","8.3","140","139.7","0.3","94.6","94.4","0.2","95.9","-0.19","0.63"
"","2018-08-10","Doug Eddings","HOU","SEA","2","5","127","15","11","112","116","-4","88.2","91.3","-3.1","89.8","-1.86","2.16"
"","2018-08-10","Carlos Torres","CWS","CLE","1","0","128","6","6.2","122","121.8","0.2","95.3","95.2","0.2","96.1","-0.49","0.99"
"","2018-08-10","Tom Hallion","KC","STL","0","7","166","14","12.6","152","153.4","-1.4","91.6","92.4","-0.8","93.4","-0.32","1.5"
"","2018-08-10","James Hoye","COL","LAD","5","4","162","12","13","150","149","1","92.6","92","0.6","93.8","0.67","1.49"
"","2018-08-10","Chris Segal","LAA","OAK","4","3","123","9","9.1","114","113.9","0.1","92.7","92.6","0.1","89.4","-0.36","0.88"
"","2018-08-10","Mike Winters","SD","PHI","2","0","130","7","7.4","123","122.6","0.4","94.6","94.3","0.3","96.2","0.35","0.81"
"","2018-08-10","Brian O'Nora","SF","PIT","13","10","191","11","14","180","177","3","94.2","92.6","1.6","93.2","-0.95","2.63"
"","2018-08-09","Vic Carapazza","WSH","ATL","6","3","138","13","7.1","125","130.9","-5.9","90.6","94.9","-4.3","92.8","-0.32","1.58"
"","2018-08-09","Adrian Johnson","CLE","MIN","5","4","157","14","9.9","143","147.1","-4.1","91.1","93.7","-2.6","92.4","-0.07","2.31"
"","2018-08-09","Todd Tichenor","MIL","SD","4","8","143","11","10.4","132","132.6","-0.6","92.3","92.7","-0.4","96.5","0.44","1.44"
"","2018-08-09","Will Little","NYY","TEX","7","3","150","10","9.5","140","140.5","-0.5","93.3","93.6","-0.3","92","0.26","0.94"
"","2018-08-09","Gabe Morales","TOR","BOS","8","5","173","14","13.9","159","159.1","-0.1","91.9","92","-0.1","89.6","1.44","1.98"
"","2018-08-09","Scott Barry","TB","BAL","5","4","138","8","8.6","130","129.4","0.6","94.2","93.8","0.4","94.2","0.27","0.71"
"","2018-08-09","Nic Lentz","HOU","SEA","6","8","165","8","9.6","157","155.4","1.6","95.2","94.2","0.9","95.8","-0.2","1.08"
"","2018-08-09","Jeff Kellogg","COL","LAD","5","8","161","6","11","155","150","5","96.3","93.1","3.1","90.7","0.46","0.78"
"","2018-08-09","Chris Conroy","SF","PIT","5","10","168","9","12.1","159","155.9","3.1","94.6","92.8","1.8","95.8","0.28","1.06"
"","2018-08-08","Lance Barksdale","NYM","CIN","8","0","183","11","12.4","172","170.6","1.4","94","93.2","0.8","93.4","0.21","1.33"
"","2018-08-08","Phil Cuzzi","TEX","SEA","11","7","150","5","12.8","145","137.2","7.8","96.7","91.5","5.2","94.7","0.28","0.84"
"","2018-08-08","Cory Blaser","COL","PIT","3","4","149","10","9.1","139","139.9","-0.9","93.3","93.9","-0.6","91.9","-0.3","1.6"
"","2018-08-08","CB Bucknor","AZ","PHI","6","0","141","14","8.8","127","132.2","-5.2","90.1","93.8","-3.7","92.9","0.19","1.41"
"","2018-08-08","Bill Welke","LAA","DET","6","0","134","14","12.4","120","121.6","-1.6","89.6","90.8","-1.2","88.1","-0.29","1.41"
"","2018-08-08","Greg Gibson","WSH","ATL","3","8","128*","5*","8.3*","123*","119.7*","3.3*","96.1*","93.5*","2.6*","93.8*","-0.58*","0.58*"
"","2018-08-08","Ramon De Jesus","TOR","BOS","5","10","158","13","8.2","145","149.8","-4.8","91.8","94.8","-3","94.3","-0.62","2.36"
"","2018-08-08","Laz Diaz","TB","BAL","4","5","133","9","7.5","124","125.5","-1.5","93.2","94.4","-1.1","94","-0.82","1.32"
"","2018-08-08","Ryan Additon","CLE","MIN","5","2","166","6","9.1","160","156.9","3.1","96.4","94.5","1.9","91.6","0.17","0.55"
"","2018-08-08","Mark Wegner","MIA","STL","1","7","134","11","11.8","123","122.2","0.8","91.8","91.2","0.6","93.3","-0.7","1.34"
"","2018-08-08","Mike Estabrook","CWS","NYY","3","7","186","10","10.5","176","175.5","0.5","94.6","94.3","0.3","94.6","0.43","1.81"
"","2018-08-08","Alan Porter","MIL","SD","8","4","142","6","8.6","136","133.4","2.6","95.8","94","1.8","96.5","-0.19","1.01"
"","2018-08-08","Joe West","KC","CHC","9","0","134","14","9.2","120","124.8","-4.8","89.6","93.1","-3.6","90.3","0.12","1.66"
"","2018-08-08","Mike Muchlinski","OAK","LAD","3","2","140","10","13","130","127","3","92.9","90.7","2.2","92.1","-0.99","1.45"
"","2018-08-07","Jordan Baker","WSH","ATL","8","3","160","9","11.4","151","148.6","2.4","94.4","92.8","1.5","93.1","0.5","1.12"
"","2018-08-07","Jerry Layne","WSH","ATL","1","3","139","10","9.3","129","129.7","-0.7","92.8","93.3","-0.5","91.4","0.43","1.05"
"","2018-08-07","Sean Barber","SF","HOU","1","2","148","11","10.4","137","137.6","-0.6","92.6","93","-0.4","93.2","0.79","1.17"
"","2018-08-07","Ed Hickox","TOR","BOS","7","10","187","17","16.4","170","170.6","-0.6","90.9","91.2","-0.3","92.5","-0.26","1.16"
"","2018-08-07","Ben May","NYM","CIN","1","6","134","6","8.3","128","125.7","2.3","95.5","93.8","1.7","92.5","0.17","0.57"
"","2018-08-07","Paul Nauert","TB","BAL","4","3","159","10","9.3","149","149.7","-0.7","93.7","94.1","-0.4","93.7","-0.33","0.93"
"","2018-08-07","Tripp Gibson","CLE","MIN","2","3","146","6","10.5","140","135.5","4.5","95.9","92.8","3.1","93.2","-0.27","1.43"
"","2018-08-07","Chad Whitson","MIA","STL","2","3","128","15","13.6","113","114.4","-1.4","88.3","89.4","-1.1","92.2","0.13","1.13"
"","2018-08-07","Adam Hamari","TEX","SEA","11","4","130","7","9.8","123","120.2","2.8","94.6","92.5","2.1","95.4","0.55","0.69"
"","2018-08-07","Chad Fairchild","CWS","NYY","3","4","207","12","13.4","195","193.6","1.4","94.2","93.5","0.7","93.7","-0.32","2.7"
"","2018-08-07","Nick Mahrley","MIL","SD","5","11","182","10","11.5","172","170.5","1.5","94.5","93.7","0.8","94.5","-0.5","1.18"
"","2018-08-07","Doug Eddings","KC","CHC","0","5","158","11","11.9","147","146.1","0.9","93","92.5","0.6","94.9","0.35","1.15"
"","2018-08-07","Stu Scheurwater","COL","PIT","2","10","112","9","11","103","101","2","92","90.2","1.8","92.9","-0.08","0.82"
"","2018-08-07","Shane Livensparger","AZ","PHI","2","5","157","8","8.4","149","148.6","0.4","94.9","94.7","0.3","93.6","0.81","1.23"
"","2018-08-07","Tim Timmons","OAK","LAD","2","4","173","11","13.8","162","159.2","2.8","93.6","92","1.6","94.8","-0.33","1.31"
"","2018-08-07","Tom Woodring","LAA","DET","11","5","161","11","11.6","150","149.4","0.6","93.2","92.8","0.4","93.8","1.06","1.76"
"","2018-08-06","Kerwin Danley","NYM","CIN","6","4","122","8","9","114","113","1","93.4","92.6","0.8","91","0.77","1.43"
"","2018-08-06","Marvin Hudson","CLE","MIN","10","0","175","13","13.6","162","161.4","0.6","92.6","92.2","0.3","90.9","0.5","1.96"
"","2018-08-06","Jim Reynolds","MIA","STL","2","1","150","9","11.7","141","138.3","2.7","94","92.2","1.8","91.3","2.25","2.83"
"","2018-08-06","Ryan Blakney","TEX","SEA","3","4","188*","19*","15.2*","169*","172.8*","-3.8*","89.9*","91.9*","-2*","90.4*","-0.94*","2.6*"
"","2018-08-06","Bruce Dreckman","CWS","NYY","0","7","147*","4*","8.6*","143*","138.4*","4.6*","97.3*","94.2*","3.1*","96.6*","-0.37*","0.53*"
"","2018-08-06","Mark Ripperger","KC","CHC","1","3","137","17","12.8","120","124.2","-4.2","87.6","90.6","-3","89.8","0.43","1.41"
"","2018-08-06","Eric Cooper","COL","PIT","2","0","96","6","6","90","90","0","93.8","93.8","0","93.8","0.14","0.52"
"","2018-08-06","Brian O'Nora","AZ","PHI","3","2","205","14","15.7","191","189.3","1.7","93.2","92.3","0.8","92.2","0.03","1.61"
"","2018-08-06","Tony Randazzo","LAA","DET","6","2","146","9","8.9","137","137.1","-0.1","93.8","93.9","0","94.5","-0.48","1.38"
"","2018-08-06","Quinn Wolcott","SF","HOU","1","3","149*","10*","14.1*","139*","134.9*","4.1*","93.3*","90.5*","2.8*","91.3*","0.51*","0.99*"
"","2018-08-05","Nic Lentz","CLE","LAA","4","3","141","8","8","133","133","0","94.3","94.3","0","92.2","-0.29","0.77"
"","2018-08-05","Chris Segal","NYM","ATL","4","5","162","12","13.4","150","148.6","1.4","92.6","91.7","0.9","93.8","-0.58","1.3"
"","2018-08-05","Jerry Meals","TB","CWS","7","8","196","9","12.6","187","183.4","3.6","95.4","93.6","1.8","95.4","0.97","2.07"
"","2018-08-05","Jeff Nelson","WSH","CIN","2","1","115","4","5.7","111","109.3","1.7","96.5","95.1","1.4","89.6","-0.03","0.31"
"","2018-08-05","Will Little","PIT","STL","1","2","147","8","10.8","139","136.2","2.8","94.6","92.7","1.9","93.2","0.63","0.99"
"","2018-08-05","Larry Vanover","PHI","MIA","5","3","148","16","11.4","132","136.6","-4.6","89.2","92.3","-3.1","90.5","0.69","2.03"
"","2018-08-05","Bill Miller","MIN","KC","6","5","142*","9*","9.3*","133*","132.7*","0.3*","93.7*","93.5*","0.2*","93.7*","0.89*","1.39*"
"","2018-08-05","Adrian Johnson","MIL","COL","4","5","151","8","11.4","143","139.6","3.4","94.7","92.4","2.3","95.4","-0.23","0.79"
"","2018-08-05","Angel Hernandez","CHC","SD","6","10","186","24","14.9","162","171.1","-9.1","87.1","92","-4.9","92.5","0.43","3.19"
"","2018-08-05","Mark Carlson","TEX","BAL","6","9","188*","12*","10.8*","176*","177.2*","-1.2*","93.6*","94.3*","-0.6*","95.2*","-0.12*","1.22*"
"","2018-08-05","Alfonso Marquez","OAK","DET","6","0","148","6","9.6","142","138.4","3.6","95.9","93.5","2.4","95.3","-0.23","0.51"
"","2018-08-05","Sam Holbrook","LAD","HOU","3","2","149","11","11.6","138","137.4","0.6","92.6","92.2","0.4","92.6","0.01","1.51"
"","2018-08-05","Gabe Morales","AZ","SF","2","3","152","19","13.9","133","138.1","-5.1","87.5","90.9","-3.4","91.4","1.03","2.25"
"","2018-08-05","Jansen Visconti","SEA","TOR","6","3","124","3","6.4","121","117.6","3.4","97.6","94.8","2.8","93.5","-0.23","0.33"
"","2018-08-05","Chris Conroy","BOS","NYY","5","4","226","13","13.9","213","212.1","0.9","94.2","93.8","0.4","93.8","0.3","2.1"
"","2018-08-04","Manny Gonzalez","WSH","CIN","1","7","167*","12*","11*","155*","156*","-1*","92.8*","93.4*","-0.6*","92.2*","0.2*","1.24*"
"","2018-08-04","Andy Fletcher","WSH","CIN","6","2","134","10","10.6","124","123.4","0.6","92.5","92.1","0.4","94","0.45","1.33"
"","2018-08-04","CB Bucknor","CHC","SD","5","4","152","10","11.6","142","140.4","1.6","93.4","92.4","1","90.1","0.12","1.4"
"","2018-08-04","Phil Cuzzi","BOS","NYY","4","1","130","12","10.5","118","119.5","-1.5","90.8","91.9","-1.2","91.5","-0.62","1.36"
"","2018-08-04","John Tumpane","TB","CWS","1","2","135","8","6.7","127","128.3","-1.3","94.1","95","-1","94.1","0.42","0.62"
"","2018-08-04","Ted Barrett","PIT","STL","4","8","156","16","12.4","140","143.6","-3.6","89.7","92.1","-2.3","90.4","0.6","2"
"","2018-08-04","Sean Barber","PHI","MIA","8","3","122","5","7.8","117","114.2","2.8","95.9","93.6","2.3","93.4","0.11","0.37"
"","2018-08-04","Joe West","CLE","LAA","3","0","132","11","8.5","121","123.5","-2.5","91.7","93.6","-1.9","93.2","-0.6","1.86"
"","2018-08-04","Todd Tichenor","MIN","KC","8","2","160","11","9.6","149","150.4","-1.4","93.1","94","-0.9","93.8","-0.32","1.34"
"","2018-08-04","Gary Cederstrom","NYM","ATL","3","0","113","8","8","105","105","0","92.9","92.9","0","93.8","0.76","1.42"
"","2018-08-04","Ryan Additon","MIL","COL","8","4","151","12","9.8","139","141.2","-2.2","92.1","93.5","-1.5","90.7","-0.16","1.12"
"","2018-08-04","Mike Estabrook","TEX","BAL","3","1","125","8","9.1","117","115.9","1.1","93.6","92.7","0.9","87.2","-0.24","1.12"
"","2018-08-04","Bill Welke","AZ","SF","9","3","148","10","9","138","139","-1","93.2","93.9","-0.7","92.6","0.2","1.42"
"","2018-08-04","Gerry Davis","OAK","DET","2","1","126","12","11.4","114","114.6","-0.6","90.5","90.9","-0.5","93.7","-0.38","1.24"
