"","Date","Umpire","Home","Away","R [H]","R [A]","PC","IC","xIC","CC","xCC","CCAx","Acc","xAcc","AAx","Con","Fav [H]","totRI"
"","2019-09-28","Tony Randazzo","TOR","TB","4","1","178","10","14.1","168","163.9","4.1","94.4","92.1","2.3","93.3","-0.36","1.94"
"","2019-09-28","Jerry Meals","CWS","DET","7","1","133","10","6.9","123","126.1","-3.1","92.5","94.8","-2.3","94.7","-0.06","0.82"
"","2019-09-28","Ron Kulpa","CWS","DET","3","4","131","18","10.8","113","120.2","-7.2","86.3","91.8","-5.5","88.5","-0.3","1.26"
"","2019-09-28","Bruce Dreckman","WSH","CLE","10","7","156","4","7.3","152","148.7","3.3","97.4","95.3","2.1","96.8","-0.21","0.49"
"","2019-09-28","Roberto Ortiz","SF","LAD","0","2","142","13","9.2","129","132.8","-3.8","90.8","93.5","-2.7","90.8","0","1.4"
"","2019-09-28","Chad Whitson","PHI","MIA","9","3","146","9","11.8","137","134.2","2.8","93.8","91.9","1.9","93.2","-0.32","0.96"
"","2019-09-28","Dan Iassogna","PIT","CIN","2","4","222","10","10.7","212","211.3","0.7","95.5","95.2","0.3","94.6","0.29","1.13"
"","2019-09-28","Fieldin Culbreth","STL","CHC","6","8","163","18","12.3","145","150.7","-5.7","89","92.5","-3.5","90.2","-0.59","1.63"
"","2019-09-28","Stu Scheurwater","NYM","ATL","3","0","129","12","9.7","117","119.3","-2.3","90.7","92.5","-1.8","90.7","-0.37","1.85"
"","2019-09-28","Adrian Johnson","TEX","NYY","9","4","190","23","11.2","167","178.8","-11.8","87.9","94.1","-6.2","91.1","-0.14","2.46"
"","2019-09-28","Ryan Additon","AZ","SD","6","5","150","9","8.7","141","141.3","-0.3","94","94.2","-0.2","96.7","0.94","1.86"
"","2019-09-28","Mark Carlson","COL","MIL","3","2","148","18","10.6","130","137.4","-7.4","87.8","92.8","-5","86.5","0.31","1.71"
"","2019-09-28","Larry Vanover","LAA","HOU","3","6","143","10","9.1","133","133.9","-0.9","93","93.7","-0.7","95.8","-0.14","0.94"
"","2019-09-28","Ryan Blakney","SEA","OAK","0","1","156","7","10.4","149","145.6","3.4","95.5","93.3","2.2","94.9","0.53","0.75"
"","2019-09-27","Joe West","WSH","CLE","8","2","124","6","7.2","118","116.8","1.2","95.2","94.2","0.9","94.4","-0.18","0.56"
"","2019-09-27","John Tumpane","PIT","CIN","6","5","175","12","11.7","163","163.3","-0.3","93.1","93.3","-0.2","90.9","0.43","1.43"
"","2019-09-27","Chris Conroy","PHI","MIA","5","4","198","18","14.9","180","183.1","-3.1","90.9","92.5","-1.6","92.4","0.72","2.02"
"","2019-09-27","Laz Diaz","TOR","TB","2","6","168","12","8.7","156","159.3","-3.3","92.9","94.8","-2","95.8","0.07","1.95"
"","2019-09-27","Shane Livensparger","BOS","BAL","1","4","171","11","11","160","160","0","93.6","93.6","0","95.9","-1.23","1.59"
"","2019-09-27","Mark Wegner","NYM","ATL","4","2","148","6","11.4","142","136.6","5.4","95.9","92.3","3.6","89.2","0.28","0.52"
"","2019-09-27","Gary Cederstrom","TEX","NYY","7","14","189","14","13.7","175","175.3","-0.3","92.6","92.8","-0.2","92.6","0.1","3.16"
"","2019-09-27","Nick Mahrley","COL","MIL","11","7","168","9","8.1","159","159.9","-0.9","94.6","95.1","-0.5","93.5","-0.01","1.21"
"","2019-09-27","Will Little","STL","CHC","2","8","213","10","14.5","203","198.5","4.5","95.3","93.2","2.1","92","0.03","1.27"
"","2019-09-27","Carlos Torres","KC","MIN","2","6","100","5","5.8","95","94.2","0.8","95","94.2","0.8","97","0.41","0.51"
"","2019-09-27","Tim Timmons","AZ","SD","6","3","141","8","7.4","133","133.6","-0.6","94.3","94.7","-0.4","95","-0.16","1.44"
"","2019-09-27","Ben May","LAA","HOU","0","4","141","7","9.7","134","131.3","2.7","95","93.1","1.9","94.3","0.34","0.72"
"","2019-09-27","Chad Fairchild","SEA","OAK","4","3","180","11","11.3","169","168.7","0.3","93.9","93.7","0.2","94.4","0.11","0.89"
"","2019-09-27","Jim Wolf","SF","LAD","2","9","184","14","12.2","170","171.8","-1.8","92.4","93.4","-1","94","-0.34","1.6"
"","2019-09-26","Doug Eddings","CIN","MIL","3","5","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND"
"","2019-09-26","Jeff Nelson","DET","MIN","4","10","158","8","11","150","147","3","94.9","93.1","1.9","93.7","0.06","0.96"
"","2019-09-26","CB Bucknor","TEX","BOS","7","5","158","15","7.4","143","150.6","-7.6","90.5","95.3","-4.8","93","0.47","2.37"
"","2019-09-26","Brian Gorman","SD","LAD","0","1","133","12","13.1","121","119.9","1.1","91","90.1","0.9","89.5","-0.35","1.27"
"","2019-09-26","Alex Tosi","SF","COL","8","3","157","8","10.8","149","146.2","2.8","94.9","93.1","1.8","93","0.47","0.63"
"","2019-09-26","Vic Carapazza","WSH","PHI","6","3","186","12","14.1","174","171.9","2.1","93.5","92.4","1.1","91.9","-1.66","2.86"
"","2019-09-26","Ed Hickox","PIT","CHC","9","5","153","18","13.4","135","139.6","-4.6","88.2","91.2","-3","91.5","0.15","2.19"
"","2019-09-26","Eric Cooper","NYM","MIA","2","4","132","10","11.2","122","120.8","1.2","92.4","91.5","0.9","93.9","0.78","2.12"
"","2019-09-26","James Hoye","CWS","CLE","8","0","165","10","11","155","154","1","93.9","93.3","0.6","90.9","0.46","1.06"
"","2019-09-26","David Rackley","LAA","HOU","4","3","253","19","18.3","234","234.7","-0.7","92.5","92.8","-0.3","94.1","-1.78","2.96"
"","2019-09-26","Angel Hernandez","SEA","OAK","1","3","151","12","8.4","139","142.6","-3.6","92.1","94.5","-2.4","92.1","0.71","1.55"
"","2019-09-25","Alfonso Marquez","AZ","STL","9","7","185","14","13.7","171","171.3","-0.3","92.4","92.6","-0.1","90.3","-0.44","2"
"","2019-09-25","Ramon De Jesus","DET","MIN","1","5","130","7","7.5","123","122.5","0.5","94.6","94.2","0.4","91.5","-0.2","0.54"
"","2019-09-25","Bill Miller","CIN","MIL","2","9","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND"
"","2019-09-25","Paul Nauert","PIT","CHC","4","2","151","17","9.9","134","141.1","-7.1","88.7","93.4","-4.7","92.1","0.24","1.58"
"","2019-09-25","Ben May","WSH","PHI","5","2","130","7","8.8","123","121.2","1.8","94.6","93.3","1.4","92.3","1.27","1.27"
"","2019-09-25","Hunter Wendelstedt","TOR","BAL","3","2","175","14","11.3","161","163.7","-2.7","92","93.5","-1.5","94.3","0.82","2.1"
"","2019-09-25","Jeremie Rehak","NYM","MIA","10","3","127","11","15","116","112","4","91.3","88.2","3.2","88.2","-0.11","0.91"
"","2019-09-25","Cory Blaser","TB","NYY","4","0","153","10","11.4","143","141.6","1.4","93.5","92.6","0.9","90.2","-0.76","1.7"
"","2019-09-25","John Libka","TEX","BOS","3","10","178","11","13.3","167","164.7","2.3","93.8","92.5","1.3","94.4","-0.14","1"
"","2019-09-25","Mark Ripperger","CWS","CLE","8","3","156","3","5.8","153","150.2","2.8","98.1","96.3","1.8","98.1","-0.21","0.21"
"","2019-09-25","Ryan Blakney","KC","ATL","2","10","189*","11*","12.7*","178*","176.3*","1.7*","94.2*","93.3*","0.9*","92.6*","0.11*","1.05*"
"","2019-09-25","Todd Tichenor","SF","COL","2","1","139","12","9.5","127","129.5","-2.5","91.4","93.1","-1.8","93.5","-0.6","1.2"
"","2019-09-25","Rob Drake","LAA","OAK","2","3","165","11","11.7","154","153.3","0.7","93.3","92.9","0.5","95.8","0.8","1.4"
"","2019-09-25","Tripp Gibson","SD","LAD","4","6","164*","6*","10.5*","158*","153.5*","4.5*","96.3*","93.6*","2.8*","95.1*","-0.23*","0.57*"
"","2019-09-25","Sam Holbrook","SEA","HOU","0","3","134","5","8.4","129","125.6","3.4","96.3","93.7","2.6","95.5","-0.09","0.61"
"","2019-09-24","Alan Porter","WSH","PHI","4","1","147","6","8.4","141","138.6","2.4","95.9","94.3","1.6","98","0.33","0.49"
"","2019-09-24","Stu Scheurwater","WSH","PHI","6","5","147","12","10.6","135","136.4","-1.4","91.8","92.8","-1","92.5","1.25","2.11"
"","2019-09-24","Tony Randazzo","DET","MIN","2","4","137","12","8.8","125","128.2","-3.2","91.2","93.6","-2.3","94.9","-0.17","0.85"
"","2019-09-24","Chad Whitson","CIN","MIL","2","4","155","11","9.7","144","145.3","-1.3","92.9","93.7","-0.8","94.8","-2.11","3.23"
"","2019-09-24","Bruce Dreckman","PIT","CHC","9","2","145","8","10.4","137","134.6","2.4","94.5","92.8","1.7","92.4","0.59","1.17"
"","2019-09-24","Jansen Visconti","TOR","BAL","4","11","164","13","10.5","151","153.5","-2.5","92.1","93.6","-1.5","96.3","0.69","1.83"
"","2019-09-24","Jordan Baker","NYM","MIA","5","4","175","8","8.7","167","166.3","0.7","95.4","95","0.4","93.1","1.18","1.66"
"","2019-09-24","Gabe Morales","TB","NYY","2","1","197","14","13.3","183","183.7","-0.7","92.9","93.3","-0.4","91.4","-1.33","1.77"
"","2019-09-24","Fieldin Culbreth","TEX","BOS","10","12","196","14","16.3","182","179.7","2.3","92.9","91.7","1.2","94.9","2.5","3.48"
"","2019-09-24","Brian O'Nora","CWS","CLE","0","11","164","7","7.9","157","156.1","0.9","95.7","95.2","0.5","94.5","0.61","0.77"
"","2019-09-24","Marvin Hudson","KC","ATL","9","6","164","11","10.4","153","153.6","-0.6","93.3","93.7","-0.4","92.1","-0.47","1.09"
"","2019-09-24","Larry Vanover","AZ","STL","3","2","292","31","18.2","261","273.8","-12.8","89.4","93.8","-4.4","91.8","-0.45","3.73"
"","2019-09-24","Adrian Johnson","SF","COL","5","8","263","24","17","239","246","-7","90.9","93.6","-2.7","92.4","-0.4","2.34"
"","2019-09-24","Mike Muchlinski","LAA","OAK","3","2","129","11","8.1","118","120.9","-2.9","91.5","93.7","-2.2","89.1","-0.11","1.09"
"","2019-09-24","Mark Carlson","SD","LAD","3","6","160","17","11.9","143","148.1","-5.1","89.4","92.5","-3.2","91.9","-0.17","1.63"
"","2019-09-24","Manny Gonzalez","SEA","HOU","0","3","162","9","15.1","153","146.9","6.1","94.4","90.7","3.8","93.8","1.09","1.25"
"","2019-09-23","Mark Wegner","WSH","PHI","7","2","164","6","8.9","158","155.1","2.9","96.3","94.6","1.8","94.5","0.61","1.23"
"","2019-09-23","Dan Iassogna","TOR","BAL","11","10","264","16","16.4","248","247.6","0.4","93.9","93.8","0.2","91.7","1.2","2.02"
"","2019-09-23","Chris Conroy","TB","BOS","7","4","166","7","11.4","159","154.6","4.4","95.8","93.2","2.6","94","0.03","0.51"
"","2019-09-23","Joe West","NYM","MIA","4","8","158","15","11.5","143","146.5","-3.5","90.5","92.7","-2.2","95.6","-0.12","2.38"
"","2019-09-23","David Rackley","AZ","STL","7","9","184","13","12.6","171","171.4","-0.4","92.9","93.1","-0.2","94.6","-1.28","2.42"
"","2019-09-22","Ben May","BAL","SEA","2","1","116","4","8.3","112","107.7","4.3","96.6","92.8","3.7","92.2","0.16","0.26"
"","2019-09-22","Eric Cooper","NYY","TOR","8","3","159","7","8.5","152","150.5","1.5","95.6","94.7","0.9","96.2","-0.59","1.07"
"","2019-09-22","Shane Livensparger","CIN","NYM","3","6","159","6","9.4","153","149.6","3.4","96.2","94.1","2.2","94.3","-0.1","0.4"
"","2019-09-22","Carlos Torres","TB","BOS","4","7","167","9","11.4","158","155.6","2.4","94.6","93.2","1.4","96.4","1.82","3.56"
"","2019-09-22","Doug Eddings","DET","CWS","6","3","149","12","11.6","137","137.4","-0.4","91.9","92.2","-0.3","92.6","0.3","1.94"
"","2019-09-22","Angel Hernandez","MIA","WSH","5","3","154","11","10.3","143","143.7","-0.7","92.9","93.3","-0.5","93.5","-0.37","1.81"
"","2019-09-22","Tom Woodring","ATL","SF","1","4","143","5","7.1","138","135.9","2.1","96.5","95","1.5","96.5","0.23","0.39"
"","2019-09-22","Chad Fairchild","HOU","LAA","13","5","174","10","9.3","164","164.7","-0.7","94.3","94.7","-0.4","92","0.3","2.86"
"","2019-09-22","Roberto Ortiz","MIN","KC","12","8","213","14","13.4","199","199.6","-0.6","93.4","93.7","-0.3","94.4","1.75","2.49"
"","2019-09-22","Laz Diaz","MIL","PIT","4","3","142","6","6.2","136","135.8","0.2","95.8","95.6","0.2","95.8","-0.43","1.07"
"","2019-09-22","Chris Guccione","CHC","STL","2","3","121","8","10.2","113","110.8","2.2","93.4","91.6","1.8","92.6","-0.32","0.7"
"","2019-09-22","Nick Mahrley","OAK","TEX","3","8","146","14","11.6","132","134.4","-2.4","90.4","92","-1.6","92.5","-0.67","2.19"
"","2019-09-22","Nic Lentz","LAD","COL","7","4","165","17","13.7","148","151.3","-3.3","89.7","91.7","-2","91.5","-0.65","1.63"
"","2019-09-22","Gary Cederstrom","SD","AZ","6","4","175*","17*","12.2*","158*","162.8*","-4.8*","90.3*","93*","-2.7*","92.6*","-0.11*","1.87*"
"","2019-09-22","Dan Bellino","CLE","PHI","10","1","131","7","8.8","124","122.2","1.8","94.7","93.3","1.4","94.7","-0.36","0.7"
"","2019-09-21","Jeremie Rehak","NYY","TOR","7","2","147","15","13","132","134","-2","89.8","91.2","-1.4","87.1","0.96","2.18"
"","2019-09-21","Lance Barrett","CHC","STL","8","9","187","16","10.7","171","176.3","-5.3","91.4","94.3","-2.9","92","1.03","2.71"
"","2019-09-21","James Hoye","CIN","NYM","3","2","122","13","12.3","109","109.7","-0.7","89.3","89.9","-0.6","91","-0.09","1.81"
"","2019-09-21","Ed Hickox","TB","BOS","5","4","168","11","11.8","157","156.2","0.8","93.5","93","0.5","91.1","-0.44","1.54"
"","2019-09-21","Bill Miller","DET","CWS","3","5","144","11","10","133","134","-1","92.4","93","-0.7","93.1","-0.58","1.2"
"","2019-09-21","Chris Segal","MIA","WSH","4","10","187","10","10","177","177","0","94.7","94.7","0","96.8","0.1","1.16"
"","2019-09-21","Adam Hamari","BAL","SEA","6","7","211","16","16.3","195","194.7","0.3","92.4","92.3","0.2","93.4","-1.12","1.96"
"","2019-09-21","Ryan Blakney","HOU","LAA","4","8","186","11","13.4","175","172.6","2.4","94.1","92.8","1.3","95.7","0.27","1.07"
"","2019-09-21","Jim Wolf","MIN","KC","5","12","161","10","10.7","151","150.3","0.7","93.8","93.3","0.4","91.9","-0.27","1.33"
"","2019-09-21","Alfonso Marquez","CLE","PHI","4","9","166","9","12.8","157","153.2","3.8","94.6","92.3","2.3","96.4","-0.02","0.6"
"","2019-09-21","Jeff Nelson","MIL","PIT","10","1","155","13","10.7","142","144.3","-2.3","91.6","93.1","-1.5","89","0.55","1.93"
"","2019-09-21","Ron Kulpa","ATL","SF","8","1","147","7","9.2","140","137.8","2.2","95.2","93.7","1.5","94.6","-0.61","1.23"
"","2019-09-21","Alex Tosi","SD","AZ","2","4","135","6","13.6","129","121.4","7.6","95.6","89.9","5.6","92.6","0","0.5"
"","2019-09-21","Gerry Davis","OAK","TEX","12","3","194","21","18.2","173","175.8","-2.8","89.2","90.6","-1.5","91.8","1.72","3.32"
"","2019-09-21","CB Bucknor","LAD","COL","2","4","144","11","11.8","133","132.2","0.8","92.4","91.8","0.5","95.8","0.07","1.19"
"","2019-09-20","Mike Everitt","CHC","STL","1","2","179","15","15.1","164","163.9","0.1","91.6","91.6","0.1","91.6","-0.36","2.02"
"","2019-09-20","Phil Cuzzi","BAL","SEA","5","3","144","9","12.4","135","131.6","3.4","93.8","91.4","2.4","93.8","0.3","1.28"
"","2019-09-20","Joe West","NYY","TOR","3","4","153","14","10.6","139","142.4","-3.4","90.8","93.1","-2.2","91.5","0.06","1.9"
"","2019-09-20","Mark Ripperger","CIN","NYM","1","8","140","9","10.1","131","129.9","1.1","93.6","92.8","0.8","94.3","-0.95","1.11"
"","2019-09-20","Paul Nauert","TB","BOS","5","4","182","11","10.6","171","171.4","-0.4","94","94.2","-0.2","93.4","0.48","1.34"
"","2019-09-20","Larry Vanover","CLE","PHI","5","2","141","14","8.4","127","132.6","-5.6","90.1","94.1","-4","90.8","-0.67","2.15"
"","2019-09-20","Jansen Visconti","DET","CWS","1","10","169","4","10.2","165","158.8","6.2","97.6","94","3.7","93.5","0.64","0.74"
"","2019-09-20","Ted Barrett","MIA","WSH","4","6","149","16","11.9","133","137.1","-4.1","89.3","92","-2.8","89.3","0.55","1.41"
"","2019-09-20","Jerry Meals","ATL","SF","6","0","121","10","8.3","111","112.7","-1.7","91.7","93.1","-1.4","91.7","0.5","1.64"
"","2019-09-20","Mike Estabrook","HOU","LAA","6","4","146","5","8","141","138","3","96.6","94.5","2","96.6","-0.15","0.51"
"","2019-09-20","Sam Holbrook","MIN","KC","4","3","143","4","9.3","139","133.7","5.3","97.2","93.5","3.7","91.6","-0.18","0.5"
"","2019-09-20","Cory Blaser","MIL","PIT","10","1","147","13","10.5","134","136.5","-2.5","91.2","92.8","-1.7","93.9","-1.26","1.8"
"","2019-09-20","Pat Hoberg","OAK","TEX","8","0","161","5","9.6","156","151.4","4.6","96.9","94","2.9","96.3","-0.21","0.59"
"","2019-09-20","Greg Gibson","LAD","COL","12","5","167","14","8.8","153","158.2","-5.2","91.6","94.7","-3.1","96.4","-0.22","1.32"
"","2019-09-20","Todd Tichenor","SD","AZ","0","9","173","12","14.2","161","158.8","2.2","93.1","91.8","1.3","92.5","-0.19","1.81"
"","2019-09-19","Chris Conroy","ATL","PHI","5","4","131","6","10.6","125","120.4","4.6","95.4","91.9","3.5","93.1","-0.07","0.85"
"","2019-09-19","Brian O'Nora","PIT","SEA","5","6","184","13","12.6","171","171.4","-0.4","92.9","93.2","-0.2","91.8","-0.2","1.74"
"","2019-09-19","Will Little","BOS","SF","5","4","162","9","11.9","153","150.1","2.9","94.4","92.7","1.8","93.2","1.28","2.52"
"","2019-09-19","Bruce Dreckman","MIL","SD","5","1","153","8","10.6","145","142.4","2.6","94.8","93.1","1.7","90.8","-1.38","1.76"
"","2019-09-19","Chad Whitson","NYY","LAA","9","1","130","11","8.1","119","121.9","-2.9","91.5","93.8","-2.2","95.4","0.8","1.16"
"","2019-09-19","Dan Bellino","BAL","TOR","4","8","148","9","13.7","139","134.3","4.7","93.9","90.7","3.2","92.6","0.92","2.26"
"","2019-09-19","Tom Hallion","CLE","DET","7","0","154","14","14.1","140","139.9","0.1","90.9","90.8","0.1","90.9","0.35","1.61"
"","2019-09-19","Bill Welke","CHC","STL","4","5","144","15","9.8","129","134.2","-5.2","89.6","93.2","-3.6","89.6","0.64","1.82"
"","2019-09-19","Manny Gonzalez","MIN","KC","8","5","208","17","17.9","191","190.1","0.9","91.8","91.4","0.4","89.9","0.23","2.15"
"","2019-09-18","John Tumpane","STL","WSH","5","1","129*","10*","9.2*","119*","119.8*","-0.8*","92.2*","92.9*","-0.6*","93.8*","0.09*","0.83*"
"","2019-09-18","Kerwin Danley","COL","NYM","4","7","170","12","12.7","158","157.3","0.7","92.9","92.5","0.4","90","-0.02","1.22"
"","2019-09-18","D.J. Reyburn","OAK","KC","1","0","162","8","12.2","154","149.8","4.2","95.1","92.5","2.6","95.7","0.28","0.84"
"","2019-09-18","Brian Knight","AZ","MIA","5","4","127","10","8.8","117","118.2","-1.2","92.1","93.1","-0.9","96.1","0.28","0.7"
"","2019-09-18","Doug Eddings","NYY","LAA","2","3","172","17","14.1","155","157.9","-2.9","90.1","91.8","-1.7","93","0.76","2.42"
"","2019-09-18","Shane Livensparger","PIT","SEA","1","4","147","6","10.4","141","136.6","4.4","95.9","92.9","3","97.3","-0.28","0.58"
"","2019-09-18","Alfonso Marquez","BAL","TOR","10","11","215","11","12.8","204","202.2","1.8","94.9","94.1","0.8","94","-0.38","1.5"
"","2019-09-18","Ben May","CLE","DET","2","1","125","2","7.7","123","117.3","5.7","98.4","93.9","4.5","93.6","0.11","0.11"
"","2019-09-18","Eric Cooper","BOS","SF","3","11","181","8","12.6","173","168.4","4.6","95.6","93","2.6","96.1","-0.59","0.99"
"","2019-09-18","Carlos Torres","ATL","PHI","1","4","151","9","9.3","142","141.7","0.3","94","93.9","0.2","94","0.43","0.91"
"","2019-09-18","Chris Guccione","MIN","CWS","1","3","135","4","8.3","131","126.7","4.3","97","93.9","3.2","97.8","-0.1","0.18"
"","2019-09-18","Tom Woodring","MIL","SD","1","2","138","17","13.1","121","124.9","-3.9","87.7","90.5","-2.8","91.3","0.53","2.05"
"","2019-09-18","Tony Randazzo","CHC","CIN","2","3","169*","11*","12.7*","158*","156.3*","1.7*","93.5*","92.5*","1*","92.9*","0.19*","1.13*"
"","2019-09-18","Adrian Johnson","LAD","TB","7","8","187","21","14","166","173","-7","88.8","92.5","-3.7","88.8","-0.02","2.44"
"","2019-09-18","Lance Barksdale","HOU","TEX","3","2","142","4","8.3","138","133.7","4.3","97.2","94.2","3","96.5","-0.01","0.57"
"","2019-09-17","Bill Miller","NYY","LAA","8","0","159","11","9.3","148","149.7","-1.7","93.1","94.1","-1","94.3","0.4","1.32"
"","2019-09-17","James Hoye","PIT","SEA","0","6","162","6","10.6","156","151.4","4.6","96.3","93.5","2.8","95.1","0.26","0.78"
"","2019-09-17","Larry Vanover","BAL","TOR","5","8","175","10","11.2","165","163.8","1.2","94.3","93.6","0.7","97.1","0.75","1.33"
"","2019-09-17","Adam Hamari","CLE","DET","7","2","163","8","11.2","155","151.8","3.2","95.1","93.1","2","93.3","-0.37","1.05"
"","2019-09-17","Joe West","BOS","SF","6","7","317","26","24.4","291","292.6","-1.6","91.8","92.3","-0.5","90.2","-0.18","3.26"
"","2019-09-17","Ed Hickox","ATL","PHI","4","5","185","18","10.1","167","174.9","-7.9","90.3","94.5","-4.2","87.6","0.1","2.22"
"","2019-09-17","Lance Barrett","MIN","CWS","9","8","190","7","12.9","183","177.1","5.9","96.3","93.2","3.1","94.7","-0.45","0.83"
"","2019-09-17","Ron Kulpa","MIL","SD","3","1","161","10","12.2","151","148.8","2.2","93.8","92.4","1.4","89.4","0.01","0.77"
"","2019-09-17","Jim Wolf","STL","WSH","2","6","164","9","9.1","155","154.9","0.1","94.5","94.5","0","95.1","-0.26","1.42"
"","2019-09-17","Laz Diaz","CHC","CIN","2","4","152","14","12.4","138","139.6","-1.6","90.8","91.9","-1.1","90.8","-0.88","1.98"
"","2019-09-17","Angel Hernandez","HOU","TEX","4","1","142","10","9.3","132","132.7","-0.7","93","93.5","-0.5","92.3","0.57","1.51"
"","2019-09-17","Chad Fairchild","COL","NYM","1","6","138","5","7","133","131","2","96.4","94.9","1.5","94.9","0.05","0.75"
"","2019-09-17","Nick Mahrley","AZ","MIA","6","12","181","10","13.8","171","167.2","3.8","94.5","92.4","2.1","93.9","-0.32","1.22"
"","2019-09-17","Ryan Additon","OAK","KC","2","1","131","7","8.4","124","122.6","1.4","94.7","93.6","1.1","93.9","0.35","0.83"
"","2019-09-17","Gary Cederstrom","LAD","TB","7","5","164","12","10.2","152","153.8","-1.8","92.7","93.8","-1.1","90.2","0.27","1.25"
"","2019-09-16","Roberto Ortiz","DET","BAL","5","2","127","6","8.6","121","118.4","2.6","95.3","93.3","2","94.5","0.15","1.07"
"","2019-09-16","Mike Everitt","MIN","CWS","5","3","119","7","8","112","111","1","94.1","93.3","0.8","95.8","-0.08","0.66"
"","2019-09-16","Jerry Meals","MIL","SD","5","1","153","22","15.6","131","137.4","-6.4","85.6","89.8","-4.2","85","-1.12","2.7"
"","2019-09-16","Sam Holbrook","STL","WSH","4","2","148","7","8","141","140","1","95.3","94.6","0.7","97.3","-0.12","0.58"
"","2019-09-16","Jeff Nelson","CHC","CIN","8","2","185","18","11.7","167","173.3","-6.3","90.3","93.7","-3.4","91.4","1.4","2.54"
"","2019-09-16","Ryan Blakney","COL","NYM","9","4","157","9","13","148","144","4","94.3","91.7","2.6","94.3","-0.19","0.97"
"","2019-09-16","Gerry Davis","AZ","MIA","7","5","159","16","12.7","143","146.3","-3.3","89.9","92","-2.1","91.2","0.88","1.68"
"","2019-09-16","CB Bucknor","OAK","KC","5","6","194","17","13","177","181","-4","91.2","93.3","-2.1","93.3","0.69","2.07"
"","2019-09-15","Gabe Morales","PHI","BOS","3","6","160","18","12","142","148","-6","88.8","92.5","-3.8","88.8","-0.41","2.27"
"","2019-09-15","Manny Gonzalez","TOR","NYY","6","4","164","14","12.8","150","151.2","-1.2","91.5","92.2","-0.8","88.4","0.27","1.39"
"","2019-09-15","Chris Segal","DET","BAL","2","8","174","15","14.2","159","159.8","-0.8","91.4","91.8","-0.4","93.1","-0.32","2.62"
"","2019-09-15","Alan Porter","CLE","MIN","7","5","136*","5*","7*","131*","129*","2*","96.3*","94.8*","1.5*","96.3*","0.12*","0.46*"
"","2019-09-15","Bill Welke","WSH","ATL","7","0","166","9","13","157","153","4","94.6","92.2","2.4","94.6","0.2","0.98"
"","2019-09-15","Jansen Visconti","KC","HOU","3","12","173","6","9.9","167","163.1","3.9","96.5","94.2","2.3","96","0.1","0.44"
