"","Date","Umpire","Home","Away","R [H]","R [A]","PC","IC","xIC","CC","xCC","CCAx","Acc","xAcc","AAx","Con","Fav [H]","totRI"
"","2015-09-30","Dan Iassogna","AZ","COL","3","1","159","17","14.7","142","144.3","-2.3","89.3","90.7","-1.4","92.5","-0.58","2.1"
"","2015-09-30","Andy Fletcher","SEA","HOU","6","7","137","21","15.3","116","121.7","-5.7","84.7","88.9","-4.2","91.2","-0.55","3.19"
"","2015-09-30","Cory Blaser","SD","MIL","0","5","137","7","11.7","130","125.3","4.7","94.9","91.5","3.4","93.4","0.34","0.96"
"","2015-09-30","Mike Estabrook","SF","LAD","5","0","132","8","11.8","124","120.2","3.8","93.9","91.1","2.9","93.9","0.38","0.64"
"","2015-09-29","David Rackley","PHI","NYM","4","3","142","11","16.1","131","125.9","5.1","92.3","88.7","3.6","90.8","0.01","1.33"
"","2015-09-29","Mike Everitt","NYY","BOS","4","10","154","14","14.3","140","139.7","0.3","90.9","90.7","0.2","93.5","0.37","1.17"
"","2015-09-29","Doug Eddings","CIN","CHC","1","4","163","17","15.4","146","147.6","-1.6","89.6","90.6","-1","92","-0.39","2.37"
"","2015-09-29","Mike Muchlinski","ATL","WSH","2","1","128","8","12.6","120","115.4","4.6","93.8","90.1","3.6","93.8","-0.09","0.69"
"","2015-09-29","Tony Randazzo","TB","MIA","4","2","118","13","12.1","105","105.9","-0.9","89","89.7","-0.8","94.1","-0.25","1.49"
"","2015-09-29","Alfonso Marquez","TEX","DET","7","6","168","12","12.5","156","155.5","0.5","92.9","92.6","0.3","94.6","0.57","1.31"
"","2015-09-29","Adam Hamari","CWS","KC","4","2","149","10","12.8","139","136.2","2.8","93.3","91.4","1.9","94.6","0.44","1.56"
"","2015-09-29","Lance Barrett","AZ","COL","4","3","165","16","15.6","149","149.4","-0.4","90.3","90.5","-0.2","92.7","0.28","1.32"
"","2015-09-29","Tripp Gibson","LAA","OAK","8","1","163","10","11","153","152","1","93.9","93.3","0.6","93.9","0.42","1.46"
"","2015-09-29","Paul Emmel","SEA","HOU","6","4","162","17","13.1","145","148.9","-3.9","89.5","91.9","-2.4","90.7","-0.07","1.49"
"","2015-09-29","Jeff Nelson","SD","MIL","3","4","154","8","12.1","146","141.9","4.1","94.8","92.1","2.7","94.8","0.45","0.87"
"","2015-09-29","Dana DeMuth","SF","LAD","0","8","124","15","12.7","109","111.3","-2.3","87.9","89.7","-1.8","90.3","0.16","1.64"
"","2015-09-28","Marty Foster","WSH","CIN","5","1","123","18","13","105","110","-5","85.4","89.4","-4","93.5","-1.41","2.33"
"","2015-09-28","Lance Barksdale","PIT","STL","0","3","150","5","12.3","145","137.7","7.3","96.7","91.8","4.9","94","-0.14","0.58"
"","2015-09-28","Joe West","BAL","TOR","3","4","123","16","14.7","107","108.3","-1.3","87","88.1","-1.1","89.4","0.82","1.46"
"","2015-09-28","Tim Timmons","NYY","BOS","1","5","149","15","16.6","134","132.4","1.6","89.9","88.9","1","89.9","0.42","1.42"
"","2015-09-28","Mark Ripperger","CLE","MIN","2","4","132","14","12.8","118","119.2","-1.2","89.4","90.3","-0.9","89.4","-0.14","2.18"
"","2015-09-28","Phil Cuzzi","CHC","KC","1","0","161","16","17.5","145","143.5","1.5","90.1","89.1","0.9","87","-0.5","1.98"
"","2015-09-28","Bruce Dreckman","TEX","DET","4","7","193","16","14.8","177","178.2","-1.2","91.7","92.3","-0.6","93.3","-0.58","2.52"
"","2015-09-28","Mark Carlson","LAA","OAK","5","4","148","12","14.8","136","133.2","2.8","91.9","90","1.9","90.5","1.68","1.84"
"","2015-09-28","Jordan Baker","SEA","HOU","2","3","152","16","13.9","136","138.1","-2.1","89.5","90.9","-1.4","90.8","-0.58","2"
"","2015-09-28","Paul Nauert","SF","LAD","3","2","152","23","14.9","129","137.1","-8.1","84.9","90.2","-5.3","89.5","-0.22","2.2"
"","2015-09-27","Brian O'Nora","NYY","CWS","6","1","165","14","11.4","151","153.6","-2.6","91.5","93.1","-1.6","92.7","0.11","1.55"
"","2015-09-27","Fieldin Culbreth","TOR","TB","5","4","141","8","11.6","133","129.4","3.6","94.3","91.7","2.6","95","-0.01","0.77"
"","2015-09-27","Clint Fagan","DET","MIN","1","7","155","10","13.8","145","141.2","3.8","93.5","91.1","2.4","93.5","-0.08","0.62"
"","2015-09-27","Ted Barrett","CIN","NYM","1","8","157","15","14.7","142","142.3","-0.3","90.4","90.6","-0.2","92.4","-0.41","1.73"
"","2015-09-27","Dan Bellino","MIA","ATL","9","5","136","9","11.3","127","124.7","2.3","93.4","91.7","1.7","94.1","0.33","0.99"
"","2015-09-27","Carlos Torres","BOS","BAL","2","0","122*","13*","13.3*","109*","108.7*","0.3*","89.3*","89.1*","0.2*","92.6*","-0.04*","1.26*"
"","2015-09-27","Bill Welke","WSH","PHI","5","12","157","14","11.9","143","145.1","-2.1","91.1","92.4","-1.3","93","0.76","1.86"
"","2015-09-27","Ed Hickox","KC","CLE","3","0","137","8","12.6","129","124.4","4.6","94.2","90.8","3.4","94.9","0.21","0.55"
"","2015-09-27","Vic Carapazza","HOU","TEX","4","2","153","17","15.2","136","137.8","-1.8","88.9","90","-1.1","93.5","-0.44","2.78"
"","2015-09-27","Ben May","STL","MIL","4","8","153","5","15.3","148","137.7","10.3","96.7","90","6.7","96.1","-0.35","0.61"
"","2015-09-27","Marvin Hudson","LAA","SEA","3","2","113","13","9.5","100","103.5","-3.5","88.5","91.6","-3.1","93.8","-0.67","1.03"
"","2015-09-27","Jim Wolf","OAK","SF","4","5","150","20","20.1","130","129.9","0.1","86.7","86.6","0","87.3","-1.36","2.74"
"","2015-09-27","Stu Scheurwater","COL","LAD","12","5","138","15","14.7","123","123.3","-0.3","89.1","89.3","-0.2","92.8","1.79","3.45"
"","2015-09-27","Anthony Johnson","SD","AZ","2","4","161","13","13.1","148","147.9","0.1","91.9","91.9","0.1","93.8","1.15","1.55"
"","2015-09-27","Rob Drake","CHC","PIT","4","0","127","20","18.1","107","108.9","-1.9","84.3","85.7","-1.5","92.9","-0.8","3.88"
"","2015-09-26","Gerry Davis","CHC","PIT","0","4","145*","20*","16.2*","125*","128.8*","-3.8*","86.2*","88.8*","-2.6*","87.6*","-1.57*","2.21*"
"","2015-09-26","Brian Knight","HOU","TEX","9","7","151","9","13.2","142","137.8","4.2","94","91.3","2.8","94.7","-0.11","1.17"
"","2015-09-26","Manny Gonzalez","TOR","TB","10","8","163","17","17.5","146","145.5","0.5","89.6","89.3","0.3","93.3","0.64","1.98"
"","2015-09-26","Greg Gibson","BOS","BAL","8","0","174","16","17.3","158","156.7","1.3","90.8","90","0.8","94.3","0.48","3.38"
"","2015-09-26","Bill Miller","OAK","SF","10","14","170","17","17.5","153","152.5","0.5","90","89.7","0.3","93.5","0.37","2.07"
"","2015-09-26","James Hoye","WSH","PHI","2","1","193","21","17.3","172","175.7","-3.7","89.1","91","-1.9","90.2","-1","2.14"
"","2015-09-26","Sam Holbrook","NYY","CWS","2","1","165","13","14.5","152","150.5","1.5","92.1","91.2","0.9","93.9","0.36","1.64"
"","2015-09-26","Chris Conroy","CIN","NYM","2","10","155","17","17.2","138","137.8","0.2","89","88.9","0.1","97.4","-0.98","2.66"
"","2015-09-26","Jim Reynolds","DET","MIN","2","6","137","12","11.9","125","125.1","-0.1","91.2","91.3","0","92.7","-1","1.46"
"","2015-09-26","Mike Estabrook","KC","CLE","5","9","154","7","11.3","147","142.7","4.3","95.5","92.7","2.8","94.8","-0.26","0.42"
"","2015-09-26","Tom Hallion","MIA","ATL","6","2","153","17","15.8","136","137.2","-1.2","88.9","89.7","-0.8","90.8","-0.8","2.56"
"","2015-09-26","Tripp Gibson","STL","MIL","5","1","133","11","10.9","122","122.1","-0.1","91.7","91.8","0","92.5","0.07","1.51"
"","2015-09-26","D.J. Reyburn","COL","LAD","8","6","121","11","9.3","110","111.7","-1.7","90.9","92.3","-1.4","91.7","-1.12","1.66"
"","2015-09-26","Jerry Meals","SD","AZ","3","0","138*","12*","13.8*","126*","124.2*","1.8*","91.3*","90*","1.3*","92*","0.76*","1.3*"
"","2015-09-26","Hunter Wendelstedt","LAA","SEA","3","2","143","10","13.2","133","129.8","3.2","93","90.8","2.2","96.5","-0.02","1"
"","2015-09-25","Tony Randazzo","CHC","PIT","2","3","132","10","12.6","122","119.4","2.6","92.4","90.5","1.9","91.7","-0.08","0.86"
"","2015-09-25","John Tumpane","WSH","PHI","2","8","133","10","13.5","123","119.5","3.5","92.5","89.8","2.7","94.7","-0.26","0.8"
"","2015-09-25","Alan Porter","NYY","CWS","2","5","157","13","13.8","144","143.2","0.8","91.7","91.2","0.5","91.7","0.09","1.77"
"","2015-09-25","Mark Wegner","TOR","TB","5","3","151","12","13.6","139","137.4","1.6","92.1","91","1.1","92.1","-0.14","1.18"
"","2015-09-25","Mike Muchlinski","DET","MIN","6","4","151","18","14.4","133","136.6","-3.6","88.1","90.4","-2.4","90.1","-0.67","2.39"
"","2015-09-25","Jim Joyce","BOS","BAL","7","0","143","19","16.7","124","126.3","-2.3","86.7","88.3","-1.6","88.1","-0.66","2.22"
"","2015-09-25","Angel Hernandez","CIN","NYM","5","12","155","18","13.5","137","141.5","-4.5","88.4","91.3","-2.9","90.3","-0.92","2.26"
"","2015-09-25","Alfonso Marquez","MIA","ATL","12","11","168","14","17.8","154","150.2","3.8","91.7","89.4","2.3","94.6","0.91","1.79"
"","2015-09-25","Dana DeMuth","KC","CLE","0","6","143","9","9.7","134","133.3","0.7","93.7","93.2","0.5","94.4","-0.1","0.96"
"","2015-09-25","Kerwin Danley","COL","LAD","7","4","150","18","15.1","132","134.9","-2.9","88","89.9","-1.9","90","-1.08","2.02"
"","2015-09-25","Larry Vanover","HOU","TEX","2","6","171","13","12.6","158","158.4","-0.4","92.4","92.6","-0.2","94.2","-0.01","1.31"
"","2015-09-25","Brian Gorman","STL","MIL","3","4","132","10","9.8","122","122.2","-0.2","92.4","92.5","-0.1","94.7","0.22","0.7"
"","2015-09-25","Bob Davidson","LAA","SEA","8","4","150","20","16.3","130","133.7","-3.7","86.7","89.1","-2.5","92","1.7","2.44"
"","2015-09-25","Adrian Johnson","OAK","SF","5","4","141","15","15.6","126","125.4","0.6","89.4","89","0.4","90.8","0.68","1.64"
"","2015-09-25","Andy Fletcher","SD","AZ","3","6","154","14","13.6","140","140.4","-0.4","90.9","91.2","-0.3","90.9","-0.22","1.2"
"","2015-09-24","David Rackley","LAD","AZ","6","3","146","14","17","132","129","3","90.4","88.4","2","93.2","-0.08","1.52"
"","2015-09-24","Ron Kulpa","COL","PIT","4","5","145","14","13","131","132","-1","90.3","91","-0.7","91","0.07","1.35"
"","2015-09-24","Paul Emmel","OAK","TEX","1","8","168","14","16.2","154","151.8","2.2","91.7","90.4","1.3","94.6","-0.53","2.69"
"","2015-09-24","Ed Hickox","WSH","BAL","4","5","168","18","19.5","150","148.5","1.5","89.3","88.4","0.9","91.1","0.26","3"
"","2015-09-24","Clint Fagan","NYY","CWS","3","2","142","12","13","130","129","1","91.5","90.8","0.7","94.4","-0.07","1.81"
"","2015-09-24","Adam Hamari","CIN","NYM","4","6","153","11","15.6","142","137.4","4.6","92.8","89.8","3","93.5","0.18","1.16"
"","2015-09-24","John Hirschbeck","BOS","TB","2","4","136","12","12.3","124","123.7","0.3","91.2","91","0.2","93.4","0.42","1.36"
"","2015-09-24","Mike Winters","MIA","PHI","1","0","119*","9*","10.2*","110*","108.8*","1.2*","92.4*","91.4*","1*","95*","0.18*","0.82*"
"","2015-09-24","Mark Carlson","STL","MIL","7","3","155","9","12","146","143","3","94.2","92.2","2","94.8","0.11","0.91"
"","2015-09-24","Pat Hoberg","KC","SEA","10","4","179*","14*","13.4*","165*","165.6*","-0.6*","92.2*","92.5*","-0.3*","90.5*","-1.46*","2.56*"
"","2015-09-24","Bruce Dreckman","MIN","CLE","3","6","161","18","16.7","143","144.3","-1.3","88.8","89.6","-0.8","92.5","0.07","2.21"
"","2015-09-24","Joe West","SD","SF","5","4","144","8","8.8","136","135.2","0.8","94.4","93.9","0.5","94.4","0.76","1"
"","2015-09-23","Tom Woodring","DET","CWS","7","4","149","11","11.9","138","137.1","0.9","92.6","92","0.6","98","0.79","1.61"
"","2015-09-23","Ted Barrett","HOU","LAA","5","6","167*","12*","11.7*","155*","155.3*","-0.3*","92.8*","93*","-0.2*","92.2*","0.23*","1.49*"
"","2015-09-23","Mark Ripperger","WSH","BAL","3","4","153","11","16.5","142","136.5","5.5","92.8","89.2","3.6","92.8","0.5","1.56"
"","2015-09-23","Jim Reynolds","TOR","NYY","4","0","142","10","10.9","132","131.1","0.9","93","92.4","0.6","95.1","0.77","1.23"
"","2015-09-23","Bill Welke","BOS","TB","2","6","156*","10*","12.7*","146*","143.3*","2.7*","93.6*","91.9*","1.7*","92.3*","0.27*","1.09*"
"","2015-09-23","Paul Schrieber","NYM","ATL","3","6","137","17","15.7","120","121.3","-1.3","87.6","88.5","-0.9","90.5","1.77","2.51"
"","2015-09-23","Carlos Torres","MIA","PHI","4","3","147","16","14.9","131","132.1","-1.1","89.1","89.8","-0.7","88.4","-0.19","1.61"
"","2015-09-23","Paul Nauert","CHC","MIL","1","4","133","15","12.8","118","120.2","-2.2","88.7","90.4","-1.7","91","0.26","1.5"
"","2015-09-23","Rob Drake","KC","SEA","4","3","201","26","20.6","175","180.4","-5.4","87.1","89.7","-2.7","91","-0.46","3.34"
"","2015-09-23","Dan Bellino","MIN","CLE","4","2","123","11","11.4","112","111.6","0.4","91.1","90.8","0.3","90.2","-0.86","1.82"
"","2015-09-23","Phil Cuzzi","STL","CIN","10","2","146","11","15.3","135","130.7","4.3","92.5","89.6","2.9","91.1","-0.6","1.68"
"","2015-09-23","Vic Carapazza","COL","PIT","7","13","145","9","11.4","136","133.6","2.4","93.8","92.2","1.6","92.4","-0.85","1.91"
"","2015-09-23","Jordan Baker","OAK","TEX","3","10","172","20","14.3","152","157.7","-5.7","88.4","91.7","-3.3","90.1","-0.63","2.33"
"","2015-09-23","Marvin Hudson","LAD","AZ","4","1","113","13","10.9","100","102.1","-2.1","88.5","90.3","-1.8","88.5","-0.16","0.94"
"","2015-09-23","Stu Scheurwater","SD","SF","5","4","172","21","15.2","151","156.8","-5.8","87.8","91.1","-3.4","90.7","1.45","3.21"
"","2015-09-22","Brian O'Nora","WSH","BAL","1","4","184","17","14.6","167","169.4","-2.4","90.8","92.1","-1.3","91.8","0.44","2.74"
"","2015-09-22","Chad Fairchild","TOR","NYY","4","6","187","14","14.2","173","172.8","0.2","92.5","92.4","0.1","95.7","0.55","1.67"
"","2015-09-22","Tripp Gibson","DET","CWS","2","1","146","10","12.7","136","133.3","2.7","93.2","91.3","1.9","97.9","-0.65","1.65"
"","2015-09-22","James Hoye","BOS","TB","2","5","114","10","12.9","104","101.1","2.9","91.2","88.7","2.5","96.5","0.26","1.56"
"","2015-09-22","Manny Gonzalez","NYM","ATL","2","6","139","11","11.9","128","127.1","0.9","92.1","91.4","0.6","93.5","-0.36","0.86"
"","2015-09-22","Mark Wegner","MIA","PHI","2","6","159","18","16.6","141","142.4","-1.4","88.7","89.5","-0.9","92.5","-0.01","2.09"
"","2015-09-22","Toby Basner","CHC","MIL","4","0","114","9","9.1","105","104.9","0.1","92.1","92","0.1","96.5","-0.69","1.05"
"","2015-09-22","Chris Conroy","HOU","LAA","3","4","163","18","16","145","147","-2","89","90.2","-1.2","92.6","-0.3","2.52"
"","2015-09-22","Bill Miller","KC","SEA","2","11","168","19","17.5","149","150.5","-1.5","88.7","89.6","-0.9","88.1","-0.37","2.13"
"","2015-09-22","Tom Hallion","MIN","CLE","3","1","145","18","13.1","127","131.9","-4.9","87.6","91","-3.4","89","0.32","2.22"
"","2015-09-22","Gerry Davis","STL","CIN","3","1","159","16","11.6","143","147.4","-4.4","89.9","92.7","-2.8","91.8","1.55","2.79"
"","2015-09-22","Brian Knight","COL","PIT","3","6","145","17","14.9","128","130.1","-2.1","88.3","89.7","-1.5","93.1","-1.64","3.14"
"","2015-09-22","Jerry Meals","OAK","TEX","6","8","182","15","16.9","167","165.1","1.9","91.8","90.7","1","94.5","0","2.2"
"","2015-09-22","Hunter Wendelstedt","LAD","AZ","0","8","137","12","8.6","125","128.4","-3.4","91.2","93.7","-2.5","95.6","1.18","1.72"
"","2015-09-22","D.J. Reyburn","SD","SF","2","4","192","12","15.8","180","176.2","3.8","93.8","91.8","2","92.2","1.18","2"
"","2015-09-21","Mark Carlson","DET","CWS","0","2","106","7","9.2","99","96.8","2.2","93.4","91.3","2","91.5","-0.01","0.45"
"","2015-09-21","Brian Gorman","DET","CWS","2","3","159","19","17.3","140","141.7","-1.7","88.1","89.1","-1.1","93.7","-0.1","1.78"
"","2015-09-21","Greg Gibson","TOR","NYY","4","2","161","12","13","149","148","1","92.5","92","0.6","93.8","1.23","2.53"
"","2015-09-21","John Tumpane","BOS","TB","8","7","181","18","17.5","163","163.5","-0.5","90.1","90.3","-0.3","92.3","-0.1","3.12"
"","2015-09-21","Fieldin Culbreth","NYM","ATL","4","0","155","16","15.5","139","139.5","-0.5","89.7","90","-0.3","91","-0.31","1.49"
"","2015-09-21","Mike Estabrook","CHC","MIL","9","5","155","11","13.8","144","141.2","2.8","92.9","91.1","1.8","91.6","0.75","1.59"
"","2015-09-21","Angel Hernandez","HOU","LAA","6","3","171","12","14.6","159","156.4","2.6","93","91.5","1.5","91.8","-0.9","1.68"
"","2015-09-21","Tony Randazzo","STL","CIN","2","1","123","15","11.3","108","111.7","-3.7","87.8","90.8","-3","90.2","1.04","2"
"","2015-09-21","Larry Vanover","COL","PIT","3","9","158","29","22.4","129","135.6","-6.6","81.6","85.8","-4.2","93","-1.66","3.52"
"","2015-09-21","Bob Davidson","LAD","AZ","4","8","153","21","14.4","132","138.6","-6.6","86.3","90.6","-4.3","90.2","0.09","2.51"
"","2015-09-20","Alan Porter","TOR","BOS","3","4","145","13","14.7","132","130.3","1.7","91","89.9","1.2","91.7","1.14","1.98"
"","2015-09-20","Quinn Wolcott","DET","KC","3","10","169","13","14.4","156","154.6","1.4","92.3","91.5","0.8","94.7","-0.28","1.92"
"","2015-09-20","CB Bucknor","TB","BAL","7","6","142","12","12.9","130","129.1","0.9","91.5","90.9","0.6","97.9","0.3","1.98"
"","2015-09-20","Todd Tichenor","CLE","CWS","6","3","163","15","14.8","148","148.2","-0.2","90.8","90.9","-0.1","94.5","-0.7","2.08"
"","2015-09-20","Jim Joyce","ATL","PHI","2","1","120","11","14.2","109","105.8","3.2","90.8","88.1","2.7","93.3","-0.71","1.21"
"","2015-09-20","Adam Hamari","WSH","MIA","13","3","152","10","13.5","142","138.5","3.5","93.4","91.1","2.3","92.8","1.02","1.26"
"","2015-09-20","Mike Muchlinski","HOU","OAK","5","1","133","7","9.5","126","123.5","2.5","94.7","92.9","1.9","97","-0.67","1.13"
"","2015-09-20","Adrian Johnson","MIN","LAA","8","1","159*","14*","14.2*","145*","144.8*","0.2*","91.2*","91.1*","0.1*","93.7*","0.07*","1.81*"
"","2015-09-20","Clint Fagan","MIL","CIN","8","4","154","14","13.8","140","140.2","-0.2","90.9","91","-0.1","94.8","0.49","1.85"
"","2015-09-20","Alfonso Marquez","CHC","STL","3","4","169","20","19","149","150","-1","88.2","88.7","-0.6","91.7","0.97","2.77"
"","2015-09-20","Ben May","TEX","SEA","2","9","192","21","15.7","171","176.3","-5.3","89.1","91.8","-2.8","93.2","-0.61","2.49"
"","2015-09-20","Ron Kulpa","SF","AZ","5","1","137","13","13","124","124","0","90.5","90.5","0","94.9","0.17","1.59"
"","2015-09-20","Andy Fletcher","LAD","PIT","3","4","133","19","14.8","114","118.2","-4.2","85.7","88.9","-3.2","90.2","-0.13","2.83"
"","2015-09-20","Gabe Morales","COL","SD","4","10","168*","17*","17.9*","151*","150.1*","0.9*","89.9*","89.3*","0.6*","92.3*","-0.16*","1.38*"
"","2015-09-20","Laz Diaz","NYM","NYY","2","11","184","18","17.2","166","166.8","-0.8","90.2","90.6","-0.4","95.1","0.08","1.6"
"","2015-09-19","Bruce Dreckman","CHC","STL","5","4","151","22","18.3","129","132.7","-3.7","85.4","87.9","-2.5","93.4","0.31","2.51"
"","2015-09-19","John Hirschbeck","NYM","NYY","0","5","152","12","14.4","140","137.6","2.4","92.1","90.5","1.6","92.1","0.91","1.67"
"","2015-09-19","Bill Miller","MIN","LAA","3","4","191","12","12.7","179","178.3","0.7","93.7","93.3","0.4","94.8","-0.8","2.08"
"","2015-09-19","Doug Eddings","MIN","LAA","2","5","136","15","10.6","121","125.4","-4.4","89","92.2","-3.2","94.1","-0.38","1.2"
"","2015-09-19","Vic Carapazza","SF","AZ","0","6","142*","20*","18.1*","122*","123.9*","-1.9*","85.9*","87.2*","-1.3*","88.7*","-0.17*","2.23*"
"","2015-09-19","Ted Barrett","WSH","MIA","5","2","150","13","12.5","137","137.5","-0.5","91.3","91.7","-0.3","94.7","0.97","2.25"
"","2015-09-19","Dan Iassogna","TOR","BOS","6","7","175","13","16.4","162","158.6","3.4","92.6","90.6","1.9","93.7","0.12","1.64"
"","2015-09-19","Dale Scott","TB","BAL","1","2","100","9","11","91","89","2","91","89","2","93","0.37","1.03"
"","2015-09-19","Gary Cederstrom","DET","KC","6","5","201","15","16.1","186","184.9","1.1","92.5","92","0.5","93.5","0.39","1.85"
"","2015-09-19","Mike Winters","HOU","OAK","10","6","167","16","14.8","151","152.2","-1.2","90.4","91.2","-0.7","95.2","1.3","1.88"
"","2015-09-19","Pat Hoberg","ATL","PHI","2","1","145","28","15.1","117","129.9","-12.9","80.7","89.6","-8.9","89.7","0.86","3.34"
"","2015-09-19","Tim Welke","CLE","CWS","3","4","142","17","11","125","131","-6","88","92.2","-4.2","92.3","-0.27","2.11"
"","2015-09-19","Rob Drake","MIL","CIN","7","9","170","20","18.1","150","151.9","-1.9","88.2","89.3","-1.1","91.2","0.91","2.71"
"","2015-09-19","Cory Blaser","TEX","SEA","10","1","150","15","13.9","135","136.1","-1.1","90","90.7","-0.7","94","3.02","3.88"
"","2015-09-19","Phil Cuzzi","COL","SD","10","2","163*","14*","12.5*","149*","150.5*","-1.5*","91.4*","92.4*","-0.9*","92*","-0.27*","1.65*"
"","2015-09-19","Paul Emmel","LAD","PIT","2","3","118","13","12.7","105","105.3","-0.3","89","89.3","-0.3","89","0.54","1.98"
"","2015-09-18","Dan Bellino","CHC","STL","8","3","188","19","17.8","169","170.2","-1.2","89.9","90.6","-0.7","95.2","-0.2","2.64"
"","2015-09-18","Chris Conroy","WSH","MIA","5","4","160","14","14.5","146","145.5","0.5","91.2","90.9","0.3","92.5","0.63","1.35"
"","2015-09-18","Mark Ripperger","TOR","BOS","6","1","148","10","15.1","138","132.9","5.1","93.2","89.8","3.4","89.9","-0.75","0.83"
"","2015-09-18","Ryan Blakney","DET","KC","5","4","176","8","13.4","168","162.6","5.4","95.5","92.4","3.1","94.3","0.58","1.02"
"","2015-09-18","Sean Barber","TB","BAL","8","6","155","18","16.7","137","138.3","-1.3","88.4","89.2","-0.8","91","0.04","3.18"
"","2015-09-18","Mike Everitt","CLE","CWS","12","1","152","13","14.9","139","137.1","1.9","91.4","90.2","1.2","89.5","-0.67","2.47"
"","2015-09-18","James Hoye","NYM","NYY","5","1","152","18","14.6","134","137.4","-3.4","88.2","90.4","-2.3","90.8","-0.25","2.25"
"","2015-09-18","Chad Fairchild","ATL","PHI","2","1","121","13","14.2","108","106.8","1.2","89.3","88.3","1","91.7","-0.33","1.69"
"","2015-09-18","Jeff Nelson","TEX","SEA","1","3","182","18","15.5","164","166.5","-2.5","90.1","91.5","-1.4","95.1","-0.71","3.31"
"","2015-09-18","Toby Basner","HOU","OAK","3","4","160","22","19.1","138","140.9","-2.9","86.2","88","-1.8","94.4","1.5","2.26"
