"","Date","Umpire","Home","Away","R [H]","R [A]","PC","IC","xIC","CC","xCC","CCAx","Acc","xAcc","AAx","Con","Fav [H]","totRI"
"","2022-09-27","Jeremie Rehak","DET","KC","4","3","143","7","6.3","136","136.7","-0.7","95.1","95.6","-0.5","90.9","-0.34","1.02"
"","2022-09-27","Hunter Wendelstedt","WSH","ATL","2","8","138","8","7.1","130","130.9","-0.9","94.2","94.9","-0.7","92.8","0.32","0.84"
"","2022-09-27","Ryan Wills","TOR","NYY","2","5","151","7","9.2","144","141.8","2.2","95.4","93.9","1.4","94.7","0.89","1.45"
"","2022-09-27","Gabe Morales","BOS","BAL","13","9","210","13","12.9","197","197.1","-0.1","93.8","93.9","-0.1","90.5","-0.64","1.78"
"","2022-09-27","Ryan Blakney","NYM","MIA","4","6","177","15","16.6","162","160.4","1.6","91.5","90.6","0.9","89.8","2.72","3.16"
"","2022-09-27","Nic Lentz","CHC","PHI","2","1","103","9","6.5","94","96.5","-2.5","91.3","93.7","-2.4","93.2","-0.04","0.6"
"","2022-09-27","Jansen Visconti","MIN","CWS","4","0","120","6","8.6","114","111.4","2.6","95","92.8","2.2","95.8","0.02","0.58"
"","2022-09-27","Jim Wolf","MIL","STL","2","6","180","13","10.5","167","169.5","-2.5","92.8","94.2","-1.4","92.2","0.79","1.61"
"","2022-09-27","Nick Mahrley","HOU","AZ","10","2","176","12","11.4","164","164.6","-0.6","93.2","93.5","-0.4","90.9","0.01","1.23"
"","2022-09-27","Jeff Nelson","LAA","OAK","4","3","133","12","8.9","121","124.1","-3.1","91","93.3","-2.3","93.2","-0.59","1.29"
"","2022-09-27","Sean Barber","SD","LAD","4","3","195","11","10.6","184","184.4","-0.4","94.4","94.6","-0.2","91.3","-0.31","1.21"
"","2022-09-27","Adam Beck","SEA","TEX","0","5","173","11","8.6","162","164.4","-2.4","93.6","95","-1.4","94.8","0.07","2.03"
"","2022-09-27","Ben May","SF","COL","5","2","141","7","9","134","132","2","95","93.6","1.4","93.6","-0.37","1.19"
"","2022-09-26","Pat Hoberg","PIT","CIN","8","3","162","3","8.4","159","153.6","5.4","98.1","94.8","3.4","95.1","-0.15","0.37"
"","2022-09-26","Adam Hamari","WSH","ATL","0","8","134","9","8.5","125","125.5","-0.5","93.3","93.6","-0.4","92.5","-0.13","0.95"
"","2022-09-26","Laz Diaz","TOR","NYY","3","2","149","5","8.7","144","140.3","3.7","96.6","94.2","2.5","94.6","0.31","0.83"
"","2022-09-26","John Libka","BOS","BAL","8","14","187","7","10.2","180","176.8","3.2","96.3","94.6","1.7","95.2","0.45","0.89"
"","2022-09-25","Dan Merzel","BAL","HOU","3","6","178","12","10.9","166","167.1","-1.1","93.3","93.9","-0.6","91","-0.37","1.83"
"","2022-09-25","Chris Segal","PHI","ATL","7","8","172","9","10.7","163","161.3","1.7","94.8","93.8","1","94.8","-0.02","0.78"
"","2022-09-25","Mark Ripperger","TB","TOR","1","7","153","9","12.6","144","140.4","3.6","94.1","91.8","2.3","92.8","0.37","1.43"
"","2022-09-25","Chad Fairchild","PIT","CHC","3","8","163","8","8.5","155","154.5","0.5","95.1","94.8","0.3","92","0.51","1.09"
"","2022-09-25","Bill Miller","MIA","WSH","1","6","145","8","9.6","137","135.4","1.6","94.5","93.4","1.1","94.5","0.76","0.76"
"","2022-09-25","Chris Guccione","CIN","MIL","2","1","151","12","8.8","139","142.2","-3.2","92.1","94.2","-2.1","94","-0.65","1.53"
"","2022-09-25","Adrian Johnson","KC","SEA","13","12","197","11","9.7","186","187.3","-1.3","94.4","95.1","-0.7","94.9","-0.65","1.21"
"","2022-09-25","Dan Bellino","MIN","LAA","3","10","159","4","7.6","155","151.4","3.6","97.5","95.2","2.2","96.9","0.51","0.65"
"","2022-09-25","CB Bucknor","CWS","DET","1","4","142","6","6.2","136","135.8","0.2","95.8","95.6","0.1","97.9","0.51","0.81"
"","2022-09-25","Paul Emmel","TEX","CLE","4","10","147","6","6.9","141","140.1","0.9","95.9","95.3","0.6","95.9","0.1","0.7"
"","2022-09-25","Tripp Gibson","COL","SD","6","13","181","15","11.7","166","169.3","-3.3","91.7","93.6","-1.8","91.2","-0.17","1.47"
"","2022-09-25","Brennan Miller","AZ","SF","2","3","166","14","10.5","152","155.5","-3.5","91.6","93.7","-2.1","95.8","-0.29","1.25"
"","2022-09-25","James Hoye","OAK","NYM","4","13","162","12","7.9","150","154.1","-4.1","92.6","95.1","-2.5","92.6","-0.68","1.28"
"","2022-09-25","Lance Barksdale","LAD","STL","4","1","133","13","9.3","120","123.7","-3.7","90.2","93","-2.8","88.7","0.09","1.89"
"","2022-09-25","Chris Conroy","NYY","BOS","2","0","109","12","9.8","97","99.2","-2.2","89","91","-2","90.8","-0.52","1.38"
"","2022-09-24","Clint Vondrak","NYY","BOS","7","5","175","10","11.3","165","163.7","1.3","94.3","93.5","0.8","94.9","0.63","1.13"
"","2022-09-24","Edwin Moscoso","PHI","ATL","3","6","162","9","8.8","153","153.2","-0.2","94.4","94.5","-0.1","94.4","0.41","1.09"
"","2022-09-24","Angel Hernandez","OAK","NYM","10","4","142","10","8.8","132","133.2","-1.2","93","93.8","-0.9","90.8","0.21","1.23"
"","2022-09-24","Cory Blaser","TB","TOR","1","3","139","10","8.1","129","130.9","-1.9","92.8","94.2","-1.4","92.8","-0.76","1.24"
"","2022-09-24","Roberto Ortiz","MIA","WSH","4","1","114","6","6.3","108","107.7","0.3","94.7","94.5","0.3","96.5","0.11","0.39"
"","2022-09-24","Brian O'Nora","PIT","CHC","6","0","127","7","7.9","120","119.1","0.9","94.5","93.8","0.7","93.7","-0.15","0.85"
"","2022-09-24","Jordan Baker","CIN","MIL","2","10","153","8","8.9","145","144.1","0.9","94.8","94.2","0.6","93.5","-0.33","0.71"
"","2022-09-24","Ramon De Jesus","BAL","HOU","10","11","173","9","8.8","164","164.2","-0.2","94.8","94.9","-0.1","93.1","0.49","1.53"
"","2022-09-24","Erich Bacchus","TEX","CLE","2","4","116","6","5.7","110","110.3","-0.3","94.8","95.1","-0.2","93.1","-0.13","0.77"
"","2022-09-24","Marvin Hudson","KC","SEA","5","6","175","6","10.2","169","164.8","4.2","96.6","94.2","2.4","96.6","-0.26","1.04"
"","2022-09-24","Chad Whitson","MIN","LAA","8","4","153","5","8.3","148","144.7","3.3","96.7","94.6","2.1","94.8","-0.21","1.25"
"","2022-09-24","Malachi Moore","CWS","DET","2","7","131","9","6.5","122","124.5","-2.5","93.1","95","-1.9","93.1","-0.25","1.07"
"","2022-09-24","Shane Livensparger","COL","SD","3","9","156","11","12.5","145","143.5","1.5","92.9","92","0.9","92.9","0.47","0.93"
"","2022-09-24","Jerry Meals","AZ","SF","5","2","124","9","8.3","115","115.7","-0.7","92.7","93.3","-0.6","92.7","0.06","1.54"
"","2022-09-24","Ted Barrett","LAD","STL","6","2","139","9","8.8","130","130.2","-0.2","93.5","93.6","-0.1","93.5","-0.34","0.9"
"","2022-09-23","Ryan Wills","PIT","CHC","5","6","199","12","10.4","187","188.6","-1.6","94","94.8","-0.8","93","-0.5","2.26"
"","2022-09-23","Nestor Ceja","MIA","WSH","5","2","125","7","9.8","118","115.2","2.8","94.4","92.2","2.2","89.6","-0.56","0.88"
"","2022-09-23","Ryan Additon","CIN","MIL","3","5","175","10","14","165","161","4","94.3","92","2.3","92","-0.7","1.46"
"","2022-09-23","Alfonso Marquez","BAL","HOU","6","0","121","8","6.2","113","114.8","-1.8","93.4","94.9","-1.5","93.4","0.37","0.89"
"","2022-09-23","Gabe Morales","PHI","ATL","9","1","163","9","9.1","154","153.9","0.1","94.5","94.4","0.1","93.3","-0.76","1.02"
"","2022-09-23","Brian Knight","NYY","BOS","5","4","160","14","11.9","146","148.1","-2.1","91.2","92.5","-1.3","91.2","1.32","2.38"
"","2022-09-23","Tom Hallion","TB","TOR","10","6","166","12","11.3","154","154.7","-0.7","92.8","93.2","-0.4","92.2","-0.15","1.37"
"","2022-09-23","Pat Hoberg","TEX","CLE","3","6","157","8","5.9","149","151.1","-2.1","94.9","96.3","-1.3","93.6","-0.22","0.98"
"","2022-09-23","Todd Tichenor","COL","SD","4","3","167","16","11.3","151","155.7","-4.7","90.4","93.2","-2.8","93.4","-0.3","2.06"
"","2022-09-23","John Tumpane","KC","SEA","5","1","132*","6*","7.4*","126*","124.6*","1.4*","95.5*","94.4*","1*","95.5*","-0.11*","0.71*"
"","2022-09-23","Hunter Wendelstedt","MIN","LAA","2","4","153","10","8.9","143","144.1","-1.1","93.5","94.2","-0.7","91.5","0.45","2.51"
"","2022-09-23","Manny Gonzalez","CWS","DET","3","5","141","10","7.4","131","133.6","-2.6","92.9","94.7","-1.8","95.7","0.15","0.97"
"","2022-09-23","D.J. Reyburn","OAK","NYM","2","9","126","7","8.1","119","117.9","1.1","94.4","93.6","0.9","95.2","0.16","0.86"
"","2022-09-23","Vic Carapazza","AZ","SF","5","6","185","9","14.1","176","170.9","5.1","95.1","92.4","2.8","93.5","0.5","1.04"
"","2022-09-23","Mike Estabrook","LAD","STL","0","11","154","13","10.7","141","143.3","-2.3","91.6","93.1","-1.5","94.2","-1.13","1.91"
"","2022-09-22","Doug Eddings","TEX","LAA","5","3","143","9","7.6","134","135.4","-1.4","93.7","94.7","-1","91.6","0.23","0.67"
"","2022-09-22","Stu Scheurwater","KC","MIN","4","1","143","12","9","131","134","-3","91.6","93.7","-2.1","90.2","-0.87","1.11"
"","2022-09-22","Nic Lentz","COL","SF","0","3","144","5","7.7","139","136.3","2.7","96.5","94.6","1.9","93.8","0","0.68"
"","2022-09-22","Bruce Dreckman","OAK","SEA","5","9","153","12","8.2","141","144.8","-3.8","92.2","94.6","-2.5","93.5","0.27","2.13"
"","2022-09-22","Jansen Visconti","SD","STL","4","5","160","5","10.5","155","149.5","5.5","96.9","93.4","3.5","93.8","-0.06","0.56"
"","2022-09-22","Laz Diaz","PIT","CHC","2","3","155","7","9.9","148","145.1","2.9","95.5","93.6","1.8","93.5","0.13","0.83"
"","2022-09-22","Phil Cuzzi","TB","TOR","10","5","172","7","10.4","165","161.6","3.4","95.9","93.9","2","94.8","-0.05","0.77"
"","2022-09-22","Mark Carlson","CIN","MIL","1","5","152","8","8.6","144","143.4","0.6","94.7","94.4","0.4","96.7","-0.07","0.67"
"","2022-09-22","Lance Barrett","BAL","HOU","2","0","97","14","5.9","83","91.1","-8.1","85.6","93.9","-8.3","92.8","-0.08","1.14"
"","2022-09-22","Andy Fletcher","PHI","ATL","1","0","137","13","9.3","124","127.7","-3.7","90.5","93.2","-2.7","91.2","-0.1","1.84"
"","2022-09-22","Carlos Torres","NYY","BOS","5","4","169","10","9.8","159","159.2","-0.2","94.1","94.2","-0.1","95.3","-0.42","1.22"
"","2022-09-22","Mike Muchlinski","CWS","CLE","2","4","110","8","6","102","104","-2","92.7","94.6","-1.9","95.5","0.4","0.68"
"","2022-09-22","Jim Wolf","LAD","AZ","3","2","129","12","11.2","117","117.8","-0.8","90.7","91.3","-0.6","94.6","0.08","1.32"
"","2022-09-21","Nick Mahrley","ATL","WSH","2","3","157","4","9.7","153","147.3","5.7","97.5","93.8","3.7","95.5","-0.11","0.21"
"","2022-09-21","Dan Merzel","MIL","NYM","6","0","148","4","8.7","144","139.3","4.7","97.3","94.1","3.2","98.6","-0.04","0.36"
"","2022-09-21","Mark Ripperger","CIN","BOS","5","1","132","3","7.5","129","124.5","4.5","97.7","94.3","3.4","93.9","-0.08","0.2"
"","2022-09-21","Chad Fairchild","TB","HOU","2","5","128","12","11","116","117","-1","90.6","91.4","-0.8","95.3","-0.08","0.88"
"","2022-09-21","Chris Conroy","MIA","CHC","3","4","161","6","11.4","155","149.6","5.4","96.3","92.9","3.3","92.5","0.35","0.45"
"","2022-09-21","Chris Guccione","PHI","TOR","4","3","180","13","10.2","167","169.8","-2.8","92.8","94.3","-1.6","95","0.96","1.82"
"","2022-09-21","Chris Segal","BAL","DET","8","1","130","9","7.2","121","122.8","-1.8","93.1","94.5","-1.4","91.5","0.12","1.02"
"","2022-09-21","Adam Hamari","NYY","PIT","14","2","161","5","9.4","156","151.6","4.4","96.9","94.1","2.8","96.3","0.45","0.55"
"","2022-09-21","Bill Miller","TEX","LAA","7","2","137","12","10.1","125","126.9","-1.9","91.2","92.6","-1.4","94.9","0.32","1.44"
"","2022-09-21","CB Bucknor","KC","MIN","5","2","144","10","9.2","134","134.8","-0.8","93.1","93.6","-0.6","91","-0.83","1.47"
"","2022-09-21","Tripp Gibson","CWS","CLE","2","8","136","3","3.8","133","132.2","0.8","97.8","97.2","0.6","97.8","0.11","0.35"
"","2022-09-21","Lance Barksdale","COL","SF","1","6","131","8","7.4","123","123.6","-0.6","93.9","94.4","-0.5","95.4","-0.89","0.95"
"","2022-09-21","Paul Emmel","OAK","SEA","2","1","125","10","6.4","115","118.6","-3.6","92","94.9","-2.9","92","-0.36","0.92"
"","2022-09-21","Brennan Miller","SD","STL","1","0","146","10","9.2","136","136.8","-0.8","93.2","93.7","-0.6","94.5","0.04","1.66"
"","2022-09-21","James Hoye","LAD","AZ","1","6","134","7","7.9","127","126.1","0.9","94.8","94.1","0.7","94","0.27","0.77"
"","2022-09-20","D.J. Reyburn","LAD","AZ","6","5","174","9","9.9","165","164.1","0.9","94.8","94.3","0.5","92.5","-0.25","1.79"
"","2022-09-20","Angel Hernandez","LAD","AZ","2","5","117","7","7.9","110","109.1","0.9","94","93.2","0.8","90.6","-0.29","0.67"
"","2022-09-20","Cory Blaser","CIN","BOS","3","5","171","11","12.5","160","158.5","1.5","93.6","92.7","0.9","93.6","-0.14","2.18"
"","2022-09-20","Brian O'Nora","TB","HOU","0","5","154","7","8.6","147","145.4","1.6","95.5","94.4","1","96.8","-0.39","1.63"
"","2022-09-20","Clint Vondrak","MIA","CHC","1","2","137","8","10.1","129","126.9","2.1","94.2","92.6","1.5","89.8","0.43","0.99"
"","2022-09-20","Jordan Baker","PHI","TOR","11","18","159","12","12.8","147","146.2","0.8","92.5","92","0.5","96.2","-0.39","3.27"
"","2022-09-20","Edwin Moscoso","BAL","DET","2","3","128","4","5.4","124","122.6","1.4","96.9","95.8","1.1","98.4","0.27","0.77"
"","2022-09-20","Dan Bellino","NYY","PIT","9","8","183","10","12.8","173","170.2","2.8","94.5","93","1.5","94.5","-0.25","2.33"
"","2022-09-20","Ryan Blakney","ATL","WSH","3","2","141","9","12.2","132","128.8","3.2","93.6","91.4","2.3","95","0.5","0.8"
"","2022-09-20","Ramon De Jesus","MIL","NYM","5","7","168","6","7.5","162","160.5","1.5","96.4","95.5","0.9","93.5","0.21","0.57"
"","2022-09-20","Roberto Ortiz","TEX","LAA","2","5","148","3","8.2","145","139.8","5.2","98","94.4","3.5","97.3","-0.27","0.43"
"","2022-09-20","Malachi Moore","KC","MIN","5","4","135","10","7.7","125","127.3","-2.3","92.6","94.3","-1.7","96.3","0.2","1.28"
"","2022-09-20","Shane Livensparger","CWS","CLE","7","10","181","10","11.3","171","169.7","1.3","94.5","93.8","0.7","92.8","-0.13","1.37"
"","2022-09-20","Ted Barrett","COL","SF","3","6","155","21","13.8","134","141.2","-7.2","86.5","91.1","-4.6","92.3","0.18","2.88"
"","2022-09-20","Erich Bacchus","OAK","SEA","4","1","147","12","7.1","135","139.9","-4.9","91.8","95.1","-3.3","95.9","1.09","2.73"
"","2022-09-20","Jerry Meals","SD","STL","5","0","148","18","12","130","136","-6","87.8","91.9","-4","87.8","-0.63","2.05"
"","2022-09-19","Nestor Ceja","CLE","MIN","11","4","155","12","10.1","143","144.9","-1.9","92.3","93.5","-1.3","91.6","0.48","1.86"
"","2022-09-19","Vic Carapazza","LAA","SEA","1","9","167","13","12.2","154","154.8","-0.8","92.2","92.7","-0.5","93.4","-0.58","1.32"
"","2022-09-19","Ryan Wills","TB","HOU","0","4","136","6","6.9","130","129.1","0.9","95.6","94.9","0.7","94.1","-0.14","0.7"
"","2022-09-19","Brian Knight","MIA","CHC","10","3","169","6","10.8","163","158.2","4.8","96.4","93.6","2.9","94.7","0.34","0.8"
"","2022-09-19","Adrian Johnson","BAL","DET","0","11","147","5","10.3","142","136.7","5.3","96.6","93","3.6","95.9","0.1","0.54"
"","2022-09-19","Marvin Hudson","ATL","WSH","5","2","130","5","9.3","125","120.7","4.3","96.2","92.9","3.3","97.7","0.99","0.99"
"","2022-09-19","Alfonso Marquez","MIL","NYM","2","7","141","7","7.8","134","133.2","0.8","95","94.5","0.6","94.3","0.31","0.79"
"","2022-09-19","Mike Estabrook","COL","SF","7","10","173","19","12.5","154","160.5","-6.5","89","92.8","-3.7","90.2","1.87","2.89"
"","2022-09-19","Adam Beck","LAD","AZ","5","2","124","8","6.8","116","117.2","-1.2","93.5","94.5","-0.9","92.7","-0.42","1.04"
"","2022-09-18","Alex Tosi","DET","CWS","5","11","152","7","7.5","145","144.5","0.5","95.4","95","0.3","95.4","-0.34","0.88"
"","2022-09-18","Manny Gonzalez","TB","TEX","5","3","139","9","8.5","130","130.5","-0.5","93.5","93.9","-0.4","93.5","-0.1","0.86"
"","2022-09-18","Lance Barrett","BOS","KC","13","3","168","7","10.9","161","157.1","3.9","95.8","93.5","2.3","94","0.39","0.65"
"","2022-09-18","Carlos Torres","ATL","PHI","5","2","143","6","8.5","137","134.5","2.5","95.8","94","1.8","93.7","-0.41","0.85"
"","2022-09-18","Junior Valentine","WSH","MIA","1","3","121","9","6.9","112","114.1","-2.1","92.6","94.3","-1.7","95.9","0.28","0.8"
"","2022-09-18","Mark Wegner","TOR","BAL","4","5","157","6","9.2","151","147.8","3.2","96.2","94.1","2.1","94.9","0.51","0.97"
"","2022-09-18","Phil Cuzzi","NYM","PIT","7","3","170","13","9.4","157","160.6","-3.6","92.4","94.5","-2.1","91.8","-0.52","1.7"
"","2022-09-18","Todd Tichenor","CLE","MIN","0","3","108","7","7.3","101","100.7","0.3","93.5","93.3","0.2","96.3","-0.8","1.18"
"","2022-09-18","Nate Tomlinson","HOU","OAK","11","2","140","10","9.7","130","130.3","-0.3","92.9","93.1","-0.2","92.9","-0.33","1.67"
"","2022-09-18","Gabe Morales","MIL","NYY","8","12","180","14","11.6","166","168.4","-2.4","92.2","93.6","-1.4","95.6","0.83","1.81"
"","2022-09-18","Laz Diaz","STL","CIN","0","3","130","12","9.8","118","120.2","-2.2","90.8","92.4","-1.7","94.6","0.06","1.36"
"","2022-09-18","Pat Hoberg","CHC","COL","3","4","149","11","12.9","138","136.1","1.9","92.6","91.4","1.3","94","0.24","1.84"
"","2022-09-18","Jansen Visconti","LAA","SEA","5","1","145","6","11.4","139","133.6","5.4","95.9","92.1","3.8","95.9","0.19","0.57"
"","2022-09-18","Alex MacKay","AZ","SD","1","6","143","12","9.7","131","133.3","-2.3","91.6","93.2","-1.6","97.2","0.75","1.83"
"","2022-09-18","Mike Muchlinski","SF","LAD","3","4","186","11","13.7","175","172.3","2.7","94.1","92.7","1.4","93","-0.27","1.97"
"","2022-09-17","Will Little","CLE","MIN","5","1","112","10","6.7","102","105.3","-3.3","91.1","94","-2.9","90.2","-0.47","1.01"
"","2022-09-17","Rob Drake","CLE","MIN","7","6","214","13","13.5","201","200.5","0.5","93.9","93.7","0.2","93.9","0.2","1.82"
"","2022-09-17","Brian O'Nora","STL","CIN","5","1","143","12","10.9","131","132.1","-1.1","91.6","92.4","-0.8","95.1","-0.23","1.75"
